winery,wine,year,rating,num_reviews,region,price,type,body,acidity
Raul Perez,Ultreia Valtuille Mencia,2019.0,4.3,83,Bierzo,45.9,Mencia,4.158426788816932,2.946611909650924
Dominio del Aguila,Reserva,2010.0,4.3,82,Ribera del Duero,65.0,Ribera Del Duero Red,4.158426788816932,2.946611909650924
Terra Remota,Clos Adrien,2013.0,4.3,82,Emporda,47.0,Red,4.158426788816932,2.946611909650924
Llopart,Cava Original Brut (Espumos),2008.0,4.3,81,Cava,62.9,Cava,4.158426788816932,2.946611909650924
Ostatu,Laderas Rioja,2014.0,4.3,81,Rioja Alavesa,31.13,Rioja Red,4.158426788816932,2.946611909650924
Tinto Pesquera,Reserva,1995.0,4.3,81,Ribera del Duero,73.0,Ribera Del Duero Red,4.158426788816932,2.946611909650924
Bodegas Mas Alta,La Basseta,2014.0,4.3,80,Priorato,58.0,Priorat Red,4.158426788816932,2.946611909650924
Can Rafols dels Caus,El Rocallis,2016.0,4.3,80,Cataluna,34.5,Rioja Red,4.158426788816932,2.946611909650924
Aalto,Blanco de Parcela,2019.0,4.3,80,Ribera del Duero,41.9,Verdejo,4.158426788816932,2.946611909650924
Dominio de la Vega,Finca la Beata Bobal,2014.0,4.3,80,Utiel-Requena,33.9,Red,4.158426788816932,2.946611909650924
Resalte,Resalte Expresion,2015.0,4.3,80,Ribera del Duero,28.5,Ribera Del Duero Red,4.158426788816932,2.946611909650924
Sierra Cantabria,Amancio,2016.0,4.3,80,Rioja,84.5,Rioja Red,4.158426788816932,2.946611909650924
Scala Dei,Massipa de Scala Dei Garnatxa Blanca - Xenin,2018.0,4.3,79,Priorato,36.78,Rioja Red,4.158426788816932,2.946611909650924
Marques de Vargas,Seleccion Privada,2015.0,4.3,79,Rioja,54.5,Rioja Red,4.0,3.0
Arzuaga,Amaya Arzuaga (Coleccion),2015.0,4.3,77,Ribera del Duero,51.2,Ribera Del Duero Red,5.0,3.0
Astrales,Christina Ribera del Duero,2017.0,4.3,77,Ribera del Duero,38.0,Ribera Del Duero Red,5.0,3.0
Bodega Contador (Benjamin Romeo),La Cueva del Contador Rioja,2018.0,4.3,77,Rioja,67.9,Rioja Red,4.0,3.0
Senorio de San Vicente,San Vicente Rioja,2018.0,4.3,77,Rioja,32.9,Rioja Red,4.0,3.0
Bodegas Faustino,Faustino de Autor Reserva Especial,1994.0,4.3,76,Rioja,45.0,Rioja Red,4.0,3.0
l'Infernal Combier Fischer Gerin,Vinas Viejas Aguilera,2010.0,4.3,76,Priorato,69.0,Priorat Red,4.0,3.0
Muga,Prado Enea Gran Reserva,1985.0,4.3,75,Rioja,98.0,Rioja Red,4.0,3.0
Terroir Al Limit Soc. Lda,Pedra de Guix,2017.0,4.3,73,Priorato,57.9,Rioja Red,4.158426788816932,2.946611909650924
Vinyes Domenech,Vinyes Velles de Samso,2016.0,4.3,73,Montsant,36.93,Montsant Red,4.0,3.0
Territorio Luthier,Hispania,2015.0,4.3,73,Ribera del Duero,52.0,Ribera Del Duero Red,5.0,3.0
Abel Mendoza Monge,Malvasia,2017.0,4.3,72,Rioja,31.5,Rioja White,3.0,3.0
La Rioja Alta,Vina Ardanza Reserva,1985.0,4.3,72,Rioja,75.0,Rioja Red,4.0,3.0
Equipo Navazos,La Bota 69 de Amontillado,1992.5,4.3,72,Jerez-Xeres-Sherry,113.72,Sherry,4.0,3.0
Vina Sastre,Regina Vides Ribera del Duero,2018.0,4.3,71,Ribera del Duero,69.9,Ribera Del Duero Red,5.0,3.0
Marques de Riscal,Baron de Chirel Verdejo Vinas Centenarias,2018.0,4.3,71,Castilla y Leon,40.5,Verdejo,3.0,3.0
Pago Calzadilla,Gran Calzadilla,2009.0,4.3,70,Pago Calzadilla,39.95,Red,4.0,3.0
Vina Pomal,Alto de la Caseta,2008.0,4.3,70,Rioja,55.45,Rioja Red,4.0,3.0
Sangenis I Vaque,Clos Monlleo,2007.0,4.3,68,Priorato,54.95,Priorat Red,4.0,3.0
Figuero,Milagros de Figuero,2016.0,4.3,68,Ribera del Duero,34.85,Ribera Del Duero Red,5.0,3.0
Balandro,Las Botas Palo Cortado Horizontal,2011.0,4.3,67,Manzanilla,37.0,Sherry,4.0,3.0
Pujanza,Rioja Norte,2006.0,4.3,67,Rioja,75.0,Rioja Red,4.0,3.0
M. Antonio de la Riva,La Riva Fino Balbaina Alta,2011.5,4.3,67,Jerez-Xeres-Sherry,47.45,Sherry,4.0,3.0
Bodegas Arfe,Palo Cortado de la Cruz de 1767,1998.5,4.3,66,Jerez-Xeres-Sherry,59.9,Sherry,4.0,3.0
Abel Mendoza Monge,Grano a Grano Tempranillo,2016.0,4.3,65,Rioja,120.13,Rioja Red,4.0,3.0
Conreria d'Scala Dei,Voltons,2015.0,4.3,64,Priorato,47.0,Priorat Red,4.0,3.0
Scala Dei,Masdeu,2014.0,4.3,64,Priorato,84.9,Priorat Red,4.0,3.0
Real de Asua,Tinto,2016.0,4.3,64,Rioja,78.95,Rioja Red,4.0,3.0
Vinyes dels Aspres,S'Alou,2018.0,4.3,64,Emporda,31.5,Red,4.0,3.0
Altos de Rioja,Altos R Pigeage,2016.0,4.3,63,Rioja,29.95,Rioja Red,4.0,3.0
Scala Dei,Massipa de Scala Dei Garnatxa Blanca - Xenin,2019.0,4.3,62,Priorato,36.95,Rioja Red,4.158426788816932,2.946611909650924
Valserrano,Finca Monteviejo,2017.0,4.3,62,Rioja,32.0,Rioja Red,4.0,3.0
Allende,Gaminde,2016.0,4.3,62,Rioja,43.8,Rioja Red,4.0,3.0
Enric Soler,Nun Vinya dels Taus,2017.0,4.3,62,Penedes,123.75,Rioja Red,4.158426788816932,2.946611909650924
Martinet,Els Escurcons,2018.0,4.3,61,Priorato,75.5,Priorat Red,4.0,3.0
Bodegas Ximenez-Spinola,Varietal Fermentacion Lenta,2019.0,4.3,61,Jerez-Xeres-Sherry,29.9,Pedro Ximenez,5.0,1.0
Jose Pariente,Finca Las Comas Verdejo,2016.0,4.3,60,Rueda,29.4,Verdejo,3.0,3.0
Artadi,La Poza de Ballesteros,2016.0,4.3,60,Vino de Espana,93.26,Tempranillo,4.0,2.0
Dominio de Es,Vinas Viejas de Soria Ribera Del Duero,2019.0,4.3,59,Ribera del Duero,75.95,Ribera Del Duero Red,5.0,3.0
Benjamin de Rothschild - Vega Sicilia,Macan Clasico,2018.0,4.3,57,Rioja,42.5,Rioja Red,4.0,3.0
Marques de Murrieta,Dalmau Rioja,2002.0,4.3,57,Rioja,75.0,Rioja Red,4.0,3.0
Valderiz,Tomas Esteban,2010.0,4.3,57,Ribera del Duero,68.99,Ribera Del Duero Red,5.0,3.0
Vall Llach,Porrera Vi de Vila,2018.0,4.3,56,Priorato,49.95,Priorat Red,4.0,3.0
Valderiz,Juegabolos,2017.0,4.3,56,Ribera del Duero,28.6,Ribera Del Duero Red,5.0,3.0
Raul Perez,Sketch,2019.0,4.3,56,Rias Baixas,44.95,Albarino,3.0,3.0
Portal del Priorat,Clos del Portal Somni,2008.0,4.3,55,Priorato,36.3,Priorat Red,4.0,3.0
Baigorri,De Garage Rioja,2017.0,4.3,55,Rioja,32.0,Rioja Red,4.0,3.0
Cartoixa de Montsalvat,Montsalvat,2007.0,4.3,54,Priorato,39.712635,Priorat Red,4.0,3.0
Bodega Ribas,Sio Negre,2019.0,4.3,53,Mallorca,39.9,Red,4.0,3.0
El Lagar de Isilla,Vendimia Seleccionada,2015.0,4.3,53,Ribera del Duero,28.83,Ribera Del Duero Red,5.0,3.0
Bodega Otazu,Pago de Otazu Chardonnay Con Crianza,2018.0,4.3,53,Otazu,28.4,Chardonnay,4.0,3.0
Toro Albala,Don PX Pedro Ximenez,1999.0,4.3,52,Montilla-Moriles,36.9,Pedro Ximenez,5.0,1.0
Anibal de Otero,Vina Centenaria Mencia,2014.0,4.3,52,Bierzo,38.0,Mencia,3.0,3.0
Familia Torres,Grans Muralles,2017.0,4.3,52,Conca de Barbera,137.75,Red,4.0,3.0
Costers del Siurana,Clos de L'Obac,2009.0,4.3,51,Priorato,79.9,Priorat Red,4.0,3.0
Bodegas San Roman,Malvasia,2017.0,4.3,51,Castilla,41.5,Rioja Red,4.158426788816932,2.946611909650924
Cervoles,Estrats,2012.0,4.3,51,Costers del Segre,68.55,Red,4.0,3.0
Scala Dei,Masdeu,2016.0,4.3,51,Priorato,81.35,Priorat Red,4.0,3.0
Vina Sastre,Regina Vides Ribera del Duero,2001.0,4.3,50,Ribera del Duero,121.5,Ribera Del Duero Red,5.0,3.0
Vizcarra,Celia,2014.0,4.3,50,Ribera del Duero,79.98,Ribera Del Duero Red,5.0,3.0
Marques de Caceres,Gaudium,1998.0,4.3,50,Rioja,60.0,Rioja Red,4.0,3.0
Altos del Enebro,Finca La Herradura,2014.0,4.3,49,Ribera del Duero,68.0,Ribera Del Duero Red,5.0,3.0
Williams & Humbert,Canasta 20 Anos Cream,2017.5,4.3,49,Jerez-Xeres-Sherry,29.25,Pedro Ximenez,5.0,1.0
Pujanza,Rioja Anadas Frias,2016.0,4.3,49,Rioja,75.0,Rioja White,3.0,3.0
Oxer Wines,Suzzane Rioja,2019.0,4.3,48,Rioja,34.9,Rioja Red,4.0,3.0
Dominio de Atauta,Llanos del Almendro Ribera del Duero,2010.0,4.3,48,Ribera del Duero,95.0,Ribera Del Duero Red,5.0,3.0
Can Bas,Monreal,2015.0,4.3,48,Penedes,44.1,Red,4.0,3.0
Venus la Universal,Venus,2017.0,4.3,47,Montsant,35.35,Montsant Red,4.0,3.0
Olivardots,Vd'O 1 Samso - Pissarra,2012.0,4.3,46,Emporda,34.95,Red,4.0,3.0
Venta Las Vacas,La Cuartilleja Reserva,2015.0,4.3,46,Ribera del Duero,39.7,Ribera Del Duero Red,5.0,3.0
Juve & Camps,Cava Gran Reserva La Capella Brut,2010.0,4.3,46,Cava,75.5,Cava,2.0,3.0
Raul Perez,Rara Avis Prieto Picudo,2013.0,4.3,45,Castilla y Leon,39.95,Red,4.0,3.0
Contino,Reserva,1995.0,4.3,45,Rioja,55.0,Rioja Red,4.0,3.0
Descendientes de J. Palacios,Las Lamas Bierzo (Corullon),2017.0,4.3,44,Bierzo,106.92,Mencia,3.0,3.0
Lambuena,Vinas Viejas,2014.0,4.3,44,Ribera del Duero,37.065126,Ribera Del Duero Red,5.0,3.0
Tarsus,T3rno Seleccion de 3 Parcelas Ribera del Duero,2017.0,4.3,44,Ribera del Duero,38.5,Ribera Del Duero Red,5.0,3.0
Bodegas Luis Perez,Fino La Barajuela,2016.0,4.3,44,Andalucia,69.95,Rioja Red,4.158426788816932,2.946611909650924
Marco Abella,Clos Abella Seleccion Especial,2016.0,4.3,44,Priorato,43.5,Priorat Red,4.0,3.0
Vivanco,Parcelas de Maturana Tinta Coleccion Rioja,2017.0,4.3,44,Rioja,36.5,Rioja Red,4.0,3.0
San Cobate,San Cucufate Monasterio,2017.0,4.3,42,Ribera del Duero,33.0,Ribera Del Duero Red,5.0,3.0
Pazo Senorans,Tras Los Muros Albarino,2017.0,4.3,42,Rias Baixas,38.0,Albarino,3.0,3.0
Bodegas Frontonio,La Loma & Los Santos Garnacha Blanca - Macabeo,2018.0,4.3,41,Valdejalon,40.9,Rioja Red,4.158426788816932,2.946611909650924
Vinicola Real,200 Monges Rioja Gran Reserva,2005.0,4.3,40,Rioja,52.5,Rioja Red,4.0,3.0
Terra Remota,Clos Adrien,2016.0,4.3,40,Emporda,48.91,Red,4.0,3.0
Ramon Bilbao,Lalomba Finca Ladero,2016.0,4.3,40,Rioja,58.25,Rioja Red,4.0,3.0
Jimenez-Landi,El Reventon Cebreros,2016.0,4.3,40,Castilla y Leon,67.95,Grenache,5.0,3.0
Hidalgo (La Gitana),Amontillado Napoleon Vinos Viejos 30 Year Old Sherry,2017.0,4.3,40,Jerez-Xeres-Sherry,74.9,Sherry,4.0,3.0
Espectacle del Montsant,Tinto,2018.0,4.3,39,Montsant,119.0,Montsant Red,4.0,3.0
Vinicola Real,200 Monges Edicion Exclusiva Blanco Reserva,2010.0,4.3,38,Rioja,51.45,Rioja White,3.0,3.0
Cartoixa de Montsalvat,Montsalvat,2005.0,4.3,38,Priorato,56.27,Priorat Red,4.0,3.0
Carlos Moro,Finca Valmediano Tinta de Toro 16 Meses Barrica,2012.0,4.3,38,Toro,32.9,Toro Red,5.0,3.0
Hugas de Batlle,Falguera,2009.0,4.3,38,Emporda,53.55,Red,4.0,3.0
Telmo Rodriguez,Molino Real,2015.0,4.3,38,Malaga,53.3,Rioja Red,4.158426788816932,2.946611909650924
Bodegas Arrocal,Angel Ribera del Duero,2015.0,4.3,37,Ribera del Duero,31.9,Ribera Del Duero Red,5.0,3.0
Buil & Gine,Pleret,2012.0,4.3,37,Priorato,55.5,Priorat Red,4.0,3.0
Luis A. Rodriguez Vazquez,A Torna dos Pasas Escolma Ribeiro,2016.0,4.3,37,Ribeiro,40.75,Red,4.0,3.0
Vizcarra,Ines,2010.0,4.3,37,Ribera del Duero,76.87,Ribera Del Duero Red,5.0,3.0
Vizcarra,Ines,2014.0,4.3,37,Ribera del Duero,79.98,Ribera Del Duero Red,5.0,3.0
Valdubon,Honoris,2005.0,4.3,37,Ribera del Duero,35.0,Ribera Del Duero Red,5.0,3.0
Artadi,La Morera de San Lazaro,2016.0,4.3,36,Vino de Espana,80.0,Tempranillo,4.0,2.0
Real de Asua,Tinto,2000.0,4.3,36,Rioja,60.4,Rioja Red,4.0,3.0
Artadi,Quintanilla,2016.0,4.3,35,Vino de Espana,65.9,Tempranillo,4.0,2.0
R. Lopez de Heredia,Vina Tondonia Reserva,2014.0,4.3,35,Rioja,47.95,Rioja Red,4.0,3.0
Marques de Caceres,Rioja Reserva,1985.0,4.3,35,Rioja,45.0,Rioja Red,4.0,3.0
Pujanza,Rioja,2005.0,4.3,34,Rioja,29.0,Rioja Red,4.0,3.0
Finca Valpiedra,Rioja Reserva,1994.0,4.3,34,Rioja,65.0,Rioja Red,4.0,3.0
Bodegas Gama,Octogenarius,2014.0,4.3,34,Rioja,46.5,Grenache,5.0,3.0
Edetaria,Finca La Pedrissa,2015.0,4.3,34,Terra Alta,37.9,Red,4.0,3.0
Hacienda Zorita Natural Reserve,Magister,2017.0,4.3,35,Arribes,35.5,Red,4.0,3.0
Ton Rimbau,Porcellanic VI Xarel-lo Sur Lie,2011.0,4.3,33,Penedes,110.47,Rioja Red,4.158426788816932,2.946611909650924
Can Xanet,Sibila,2017.0,4.3,33,Mallorca,32.46,Red,4.0,3.0
Celler de Capcanes,Cabrida Montsant,2018.0,4.3,32,Montsant,36.85,Montsant Red,4.0,3.0
Bodegas Amaren,Garnacha,2014.0,4.3,32,Rioja,38.0,Grenache,5.0,3.0
Jimenez-Landi,Cantos del Diablo,2017.0,4.3,33,Mentrida,101.01,Grenache,5.0,3.0
Mandia Vell,Pinot Noir,2017.0,4.3,31,Mallorca,29.38,Red,4.0,3.0
Bodega Juan Carlos Sancha,Cerro La Isa Blanco,2018.0,4.3,31,Rioja,44.9,Rioja White,3.0,3.0
Algueira,Anadelia,2015.0,4.3,31,Ribeira Sacra,38.5,Rioja Red,4.158426788816932,2.946611909650924
Sebio,Salvaxe,2017.0,4.3,31,Ribeiro,28.35,Rioja Red,4.158426788816932,2.946611909650924
Telmo Rodriguez,Tabuerniga,2018.0,4.3,31,Rioja,65.22,Rioja Red,4.0,3.0
Estones,Coster d'en Fornos,2017.0,4.3,31,Montsant,40.55,Montsant Red,4.0,3.0
Bodega Tameran,Malvasia Volcanica,2020.0,4.3,31,Gran Canaria,31.9,Rioja Red,4.158426788816932,2.946611909650924
Telmo Rodriguez,El Velado Tinto,2017.0,4.3,30,Rioja,73.95,Rioja Red,4.0,3.0
Trus,Pico de Luyas,2018.0,4.3,30,Ribera del Duero,48.9,Ribera Del Duero Red,5.0,3.0
Lagar de Sabariz,A Pita Cega,2015.0,4.3,30,Galicia,44.8,Rioja Red,4.158426788816932,2.946611909650924
Mestres,Mas Via Gran Reserva Brut,2002.0,4.3,29,Cava,76.17,Cava,2.0,3.0
Muga,Prado Enea Gran Reserva,1970.0,4.3,29,Rioja,120.0,Rioja Red,4.0,3.0
Campillo,Finca Cuesta Clara Raro Reserva,2016.0,4.3,29,Rioja,39.5,Rioja Red,4.0,3.0
Marques de Murrieta,Dalmau Rioja,1996.0,4.3,29,Rioja,110.0,Rioja Red,4.0,3.0
Navajas,Mirador de Navajas Reserva Rioja,2011.0,4.3,29,Rioja,28.7550102072719,Rioja Red,4.0,3.0
Altanza,Coleccion Roberto Amillo Amontillado,2011.0,4.3,29,Jerez Amontillado,39.9,Sherry,4.0,3.0
Alvaro Domecq,1730 Amontillado,2011.0,4.3,29,Jerez Amontillado,34.65,Sherry,4.0,3.0
Bodega Juan Carlos Sancha,Cerro La Isa Garnacha,2018.0,4.3,28,Rioja,43.9,Rioja Red,4.0,3.0
Cepas Familiares,Nivel,2018.0,4.3,28,Ribera del Duero,35.0,Ribera Del Duero Red,5.0,3.0
Dominio de Loalva,Seleccion Especial,2016.0,4.3,28,Ribera del Duero,32.0,Ribera Del Duero Red,5.0,3.0
El Regajal,Galia Clos Santuy,2017.0,4.3,28,Castilla y Leon,74.9,Red,4.0,3.0
Ysios,Seleccion,2016.0,4.3,28,Rioja,30.0,Rioja Red,4.0,3.0
Antidoto,Le Rose,2018.0,4.3,28,Ribera del Duero,49.0,Rioja Red,4.158426788816932,2.946611909650924
Zifar,Pago de las Sabinas,2016.0,4.3,28,Ribera del Duero,39.55,Ribera Del Duero Red,5.0,3.0
Romate,Old & Plus Oloroso,2016.6666666666667,4.3,28,Jerez Oloroso,45.0,Sherry,4.0,3.0
Altanza,Coleccion Roberto Amillo Palo Cortado,2017.3333333333333,4.3,27,Jerez-Xeres-Sherry,47.7,Sherry,4.0,3.0
Marques de Riscal,Rioja Gran Reserva,2016.0,4.3,27,Rioja,46.45,Rioja Red,4.0,3.0
Bordalas Garcia,Gueta-Lupia,2011.0,4.3,27,Priorato,31.75,Priorat Red,4.0,3.0
Sierra Cantabria,Amancio,2002.0,4.3,27,Rioja,110.0,Rioja Red,4.0,3.0
Bodega Tameran,Marmajuelo,2020.0,4.3,27,Gran Canaria,29.75,Rioja Red,4.158426788816932,2.946611909650924
Jimenez-Landi,Las Iruelas El Tiemblo,2018.0,4.3,26,Castilla y Leon,97.07,Grenache,5.0,3.0
Jimenez-Landi,Cantos del Diablo,2016.0,4.3,26,Mentrida,67.95,Grenache,5.0,3.0
Dominio de Anza,Diego Magana,2020.0,4.3,26,Rioja,37.9,Rioja Red,4.0,3.0
Bodegas Amaren,Graciano,2012.0,4.3,26,Rioja,68.0,Rioja Red,4.0,3.0
Gomez Cruzado,Cerro Las Cuevas Seleccion Terroir,2019.0,4.3,26,Rioja,39.89,Rioja Red,4.0,3.0
Hacienda Solano,Pena Lobera,2018.0,4.3,25,Ribera del Duero,68.9,Ribera Del Duero Red,5.0,3.0
Altos de Rioja,Altos R Pigeage Graciano,2016.0,4.3,25,Rioja,35.0,Rioja Red,4.0,3.0
Samsara,Ronda,2015.0,4.3,25,Sierras de Malaga,32.5,Red,4.0,3.0
Cuentavinas,Alomado,2018.0,4.3,25,Rioja,46.95,Rioja Red,4.0,3.0
Bodegas Gama,Octogenarius,2015.0,4.3,25,Rioja,36.9,Grenache,5.0,3.0
Miguel Merino,Gran Reserva,2000.0,4.3,25,Rioja,48.81,Rioja Red,4.0,3.0
Los Aguilares,Pinot Noir,2020.0,4.3,25,Sierras de Malaga,33.5,Red,4.0,3.0
Nin-Ortiz,Selma de Nin Blanco,2017.0,4.3,25,Cataluna,56.95,Rioja Red,4.158426788816932,2.946611909650924
La Rioja Alta,Vina Ardanza Reserva,2008.0,4.2,6532,Rioja,33.0,Rioja Red,4.0,3.0
Dominio de Pingus,PSI,2016.0,4.2,6163,Ribera del Duero,37.95,Ribera Del Duero Red,5.0,3.0
Abadia Retuerta,Seleccion Especial,2014.0,4.2,5178,Sardon de Duero,49.85,Red,4.0,3.0
Marques de Riscal,Rioja Gran Reserva,2007.0,4.2,3101,Rioja,28.43,Rioja Red,4.0,3.0
Bodegas Mauro,Red,2011.0,4.2,2820,Castilla y Leon,58.26,Red,4.0,3.0
Familia Torres,Mas La Plana Cabernet Sauvignon,2010.0,4.2,2788,Penedes,48.4,Cabernet Sauvignon,4.0,3.0
Bodegas Roda,Roda Reserva Rioja,2015.0,4.2,2478,Rioja,55.47,Rioja Red,4.0,3.0
Bodegas Roda,Roda Reserva Rioja,2012.0,4.2,2375,Rioja,28.4,Rioja Red,4.0,3.0
Bodegas Faustino,I Gran Reserva,1994.0,4.2,2074,Rioja,124.5,Rioja Red,4.0,3.0
Bodegas Roda,Roda Reserva Rioja,2013.0,4.2,1931,Rioja,30.35,Rioja Red,4.0,3.0
Protos,Gran Reserva,2012.0,4.2,1921,Ribera del Duero,38.84,Ribera Del Duero Red,5.0,3.0
Tinto Pesquera,Reserva,2015.0,4.2,1688,Ribera del Duero,29.95,Ribera Del Duero Red,5.0,3.0
Marques de Riscal,Rioja 150 Aniversario,2010.0,4.2,1686,Rioja,59.0,Rioja Red,4.0,3.0
Pintia,Toro,2006.0,4.2,1665,Toro,98.9,Toro Red,5.0,3.0
Bodegas Roda,Roda Reserva Rioja,2014.0,4.2,1645,Rioja,59.9,Rioja Red,4.0,3.0
Casa Rojo,Alexander vs. The Ham Factory,2016.0,4.2,1573,Ribera del Duero,33.3733333333333,Ribera Del Duero Red,5.0,3.0
Dominio de Pingus,PSI,2019.0,4.2,1355,Ribera del Duero,34.5,Ribera Del Duero Red,5.0,3.0
Huerta de Albala,Taberner Tierra de Cadiz,2014.0,4.2,1337,Cadiz,32.0010770950795,Syrah,4.0,3.0
Marques de Riscal,Rioja Gran Reserva,2011.0,4.2,1319,Rioja,39.5,Rioja Red,4.0,3.0
Garmon,Ribera del Duero,2015.0,4.2,1308,Ribera del Duero,33.59,Ribera Del Duero Red,5.0,3.0
Marques de Murrieta,Capellania Reserva,2015.0,4.2,1301,Rioja,29.15,Rioja White,3.0,3.0
Aster,Finca El Otero,2014.0,4.2,1267,Ribera del Duero,28.75,Ribera Del Duero Red,5.0,3.0
Bosque de Matasnos,Bosque de Matasnos Etiqueta Blanca,2017.0,4.2,1093,Ribera del Duero,55.75,Ribera Del Duero Red,5.0,3.0
Garmon,Ribera del Duero,2014.0,4.2,1086,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0
Bodegas La Horra,Corimbo I,2014.0,4.2,1078,Ribera del Duero,39.0,Ribera Del Duero Red,5.0,3.0
Emilio Moro,Malleolus,2014.0,4.2,1030,Ribera del Duero,31.95,Ribera Del Duero Red,5.0,3.0
Gonzalez-Byass,Del Duque Amontillado Sherry VORS,2015.5,4.2,1016,Jerez Amontillado,77.22,Sherry,4.0,3.0
Alvaro Palacios,Les Terrasses Velles Vinyes Priorat,2017.0,4.2,1016,Priorato,85.9,Priorat Red,4.0,3.0
Bodega Numanthia,Numanthia,2013.0,4.2,998,Toro,51.19,Toro Red,5.0,3.0
Alvaro Palacios,Les Terrasses Laderas de Pizarra,2016.0,4.2,970,Priorato,32.25,Priorat Red,4.0,3.0
Merum Priorati,Inici,2017.0,4.2,969,Priorato,39.0,Priorat Red,4.0,3.0
Familia Torres,Mas La Plana Cabernet Sauvignon,2016.0,4.2,964,Penedes,56.26,Cabernet Sauvignon,4.0,3.0
Bodegas La Horra,Corimbo I,2013.0,4.2,915,Ribera del Duero,37.5,Ribera Del Duero Red,5.0,3.0
Quinta Sardonia,QS,2010.0,4.2,900,Castilla y Leon,40.76,Red,4.0,3.0
Vinedos de Paganos,El Puntido,2013.0,4.2,879,Rioja,34.41,Rioja Red,4.0,3.0
Alvaro Palacios,Finca Dofi,2015.0,4.2,865,Priorato,52.5,Priorat Red,4.0,3.0
Bodegas Valduero,Ribera Del Duero Reserva,2012.0,4.2,852,Ribera del Duero,30.0,Ribera Del Duero Red,5.0,3.0
Marques de Riscal,Rioja Gran Reserva,2014.0,4.2,840,Rioja,35.63,Rioja Red,4.0,3.0
Familia Torres,Purgatori Costers del Segre,2016.0,4.2,778,Costers del Segre,38.37,Red,4.0,3.0
Ramon Bilbao,Mirto,2012.0,4.2,776,Rioja,35.0,Rioja Red,4.0,3.0
Ossian,Vinas Viejas Verdejo,2015.0,4.2,769,Castilla y Leon,30.0,Verdejo,3.0,3.0
Contino,Rioja Gran Reserva,2008.0,4.2,732,Rioja,36.0,Rioja Red,4.0,3.0
Contino,Rioja Gran Reserva,2009.0,4.2,731,Rioja,85.8,Rioja Red,4.0,3.0
Quinta Sardonia,QS,2007.0,4.2,707,Castilla y Leon,37.5,Red,4.0,3.0
Remirez de Ganuza,Rioja Reserva Fincas de Ganuza,2014.0,4.2,684,Rioja,29.5,Rioja Red,4.0,3.0
Alvaro Palacios,Finca Dofi,2014.0,4.2,671,Priorato,59.95,Priorat Red,4.0,3.0
Williams & Humbert,Dos Cortados Palo Cortado Solera Especial Aged 20 Years,2016.0,4.2,666,Jerez Palo Cortado,32.16,Sherry,4.0,3.0
Alvaro Palacios,Vi de Vila Gratallops,2015.0,4.2,648,Priorato,60.0,Priorat Red,4.0,3.0
Alvaro Palacios,Vi de Vila Gratallops,2014.0,4.2,647,Priorato,55.0,Priorat Red,4.0,3.0
Marques de Murrieta,Gran Reserva Rioja (Finca Ygay),2010.0,4.2,645,Rioja,86.95,Rioja Red,4.0,3.0
Vina Pedrosa,Reserva,2012.0,4.2,628,Ribera del Duero,29.93,Ribera Del Duero Red,5.0,3.0
Contino,Rioja Gran Reserva,2014.0,4.2,624,Rioja,34.5,Rioja Red,4.0,3.0
Bodegas Mauro,Red,2008.0,4.2,622,Castilla y Leon,55.0,Red,4.0,3.0
Dehesa de Los Canonigos,Solideo,2015.0,4.2,592,Ribera del Duero,35.09,Ribera Del Duero Red,5.0,3.0
Lopez Cristobal,Bagus Ribera del Duero,2012.0,4.2,559,Ribera del Duero,54.0,Ribera Del Duero Red,5.0,3.0
Fernando de Castilla,Antique Palo Cortado,2015.5,4.2,519,Jerez Palo Cortado,36.9,Sherry,4.0,3.0
Matsu,El Viejo,2017.0,4.2,518,Toro,33.9,Toro Red,5.0,3.0
Anima Negra,An,2016.0,4.2,513,Mallorca,139.9,Red,4.0,3.0
Vinicola Real,200 Monges Rioja Reserva,2005.0,4.2,499,Rioja,48.0,Rioja Red,4.0,3.0
Contino,Rioja Gran Reserva,2011.0,4.2,490,Rioja,39.5,Rioja Red,4.0,3.0
Williams & Humbert,Jalifa Amontillado Rare Old Dry Solera Especial Aged 30 Years,2015.0,4.2,487,Jerez Amontillado,33.5,Sherry,4.0,3.0
Tridente,Rejon Tempranillo,2012.0,4.2,485,Castilla y Leon,36.97,Tempranillo,4.0,2.0
Lan,A Mano Rioja,2009.0,4.2,480,Rioja,28.95,Rioja Red,4.0,3.0
Familia Torres,Milmanda,2015.0,4.2,473,Conca de Barbera,126.2,Chardonnay,4.0,3.0
Pazo Senorans,Seleccion de Anada Albarino Rias Baixas,2008.0,4.2,459,Rias Baixas,37.9,Albarino,3.0,3.0
Muga,Seleccion Especial (Reserva),2004.0,4.2,447,Rioja,65.0,Rioja Red,4.0,3.0
Culebron,Fondillon Gran Reserva,1964.0,4.2,432,Alicante,49.95,Rioja Red,4.158426788816932,2.946611909650924
Castano,Casa Cisca Monastrell,2011.0,4.2,423,Yecla,32.0,Monastrell,5.0,3.0
Remirez de Ganuza,Rioja Blanco,2017.0,4.2,421,Rioja,29.15,Rioja White,3.0,3.0
Sierra Cantabria,Coleccion Privada,2012.0,4.2,420,Rioja,28.3,Rioja Red,4.158426788816932,2.946611909650924
Imperial,Rioja Reserva,2004.0,4.2,417,Rioja,45.0,Rioja Red,4.158426788816932,2.946611909650924
