winery,wine,year,rating,num_reviews,country,region,price,type,body,acidity
Vina Sastre,Pago de Santa Cruz,2015,1.016266599352511,0.6755161394371256,Espana,Ribera del Duero,0.38324965235477937,Ribera Del Duero Red,1.3972875305566685,0.0
Bodegas Valduero,Ribera Del Duero Reserva Premium 6 Anos,2012,1.016266599352511,0.6231702848318874,Espana,Ribera del Duero,-0.11069992520001347,Ribera Del Duero Red,1.3972875305566685,0.0
Juan Gil,Bruto,2018,1.016266599352511,0.5409125133093704,Espana,Jumilla,-0.5499953741318333,Monastrell,1.3972875305566685,0.0
Lan,Culmen Reserva Rioja,2015,1.016266599352511,0.46987171063083283,Espana,Rioja,-0.44584316675597935,Rioja Red,-0.39845430408041677,0.0
Bodegas Roda,Cirsion Rioja,2016,1.016266599352511,0.4250038352549144,Espana,Rioja,2.2934630082263827,Rioja Red,-0.39845430408041677,0.0
Clos Mogador,Priorat,2018,1.016266599352511,0.36144101180569665,Espana,Priorato,-0.05625203857184423,Priorat Red,-0.39845430408041677,0.0
Juan Gil,Bruto,2017,1.016266599352511,0.3090951572004585,Espana,Jumilla,-0.6943647704944033,Monastrell,1.3972875305566685,0.0
Bodega Numanthia,Termanthia,2013,1.016266599352511,0.2866612195124993,Espana,Toro,2.9439502598371625,Toro Red,1.3972875305566685,0.0
Remirez de Ganuza,Trasnocho,2011,1.016266599352511,0.23057637529260128,Espana,Rioja,0.9514463480388938,Rioja Red,-0.39845430408041677,0.0
Hacienda Monasterio,Reserva,2016,1.016266599352511,0.21562041683396183,Espana,Ribera del Duero,-0.17360373361513315,Ribera Del Duero Red,1.3972875305566685,0.0
R. Lopez de Heredia,Vina Tondonia Gran Reserva,1995,1.016266599352511,0.19692546876066247,Espana,Rioja,2.178586217120738,Rioja Red,-0.39845430408041677,0.0
Abadia Retuerta,Petit Verdot,2015,1.016266599352511,0.17449153107270327,Espana,Sardon de Duero,0.8978234293899394,Red,-0.39845430408041677,0.0
Tomas Postigo,5o Ano Ribera del Duero Tinto,2011,1.016266599352511,0.09223375955018616,Espana,Ribera del Duero,0.11410384913598838,Ribera Del Duero Red,1.3972875305566685,0.0
Dominio del Bendito,El Titan del Bendito,2017,1.016266599352511,0.08101679070620656,Espana,Toro,-0.3066298202635012,Toro Red,1.3972875305566685,0.0
Abadia Retuerta,Petit Verdot,2014,1.016266599352511,0.036148915330288134,Espana,Sardon de Duero,2.3225431294937007,Red,-0.39845430408041677,0.0
Sierra Cantabria,Amancio,2012,1.016266599352511,0.02493194648630853,Espana,Rioja,0.5286502586913676,Rioja Red,-0.39845430408041677,0.0
Martinet,Clos Martinet,2014,1.016266599352511,-0.03489188734824936,Espana,Priorato,0.013045271682189323,Priorat Red,-0.39845430408041677,0.0
Remirez de Ganuza,Trasnocho,2006,1.016266599352511,-0.038630876962909226,Espana,Rioja,0.6317712560932033,Rioja Red,-0.39845430408041677,0.0
Adama Wines,Tinto,2009,1.016266599352511,-0.038630876962909226,Espana,Ribera del Duero,-0.523183914807356,Ribera Del Duero Red,1.3972875305566685,0.0
Alion,Ribera del Duero,1995,1.016266599352511,-0.049847845806888835,Espana,Ribera del Duero,2.6529428051691823,Ribera Del Duero Red,1.3972875305566685,0.0
Muga,Aro,2016,1.016266599352511,-0.0648038042655283,Espana,Rioja,2.2798510365693407,Rioja Red,-0.39845430408041677,0.0
Milsetentayseis,Tinto,2018,1.016266599352511,-0.07975976272416778,Espana,Ribera del Duero,-0.23650754203025298,Ribera Del Duero Red,1.3972875305566685,0.0
Vina Sastre,Pago de Santa Cruz,2017,1.016266599352511,-0.08349875233882764,Espana,Ribera del Duero,-0.48399793579465855,Ribera Del Duero Red,1.3972875305566685,0.0
Espectacle del Montsant,Tinto,2013,1.016266599352511,-0.09471572118280726,Espana,Montsant,1.930064613382314,Montsant Red,-0.39845430408041677,0.0
Tinto Pesquera,Millenium Gran Reserva,2015,1.016266599352511,-0.09845471079746712,Espana,Ribera del Duero,0.27084776518677844,Ribera Del Duero Red,1.3972875305566685,0.0
Vina Sastre,Regina Vides Ribera del Duero,2011,1.016266599352511,-0.09845471079746712,Espana,Ribera del Duero,1.064879445180913,Ribera Del Duero Red,1.3972875305566685,0.0
Alvaro Palacios,Finca Dofi,2006,1.016266599352511,-0.12088864848542633,Espana,Priorato,0.21928726648586064,Priorat Red,-0.39845430408041677,0.0
Arzuaga,Gran Reserva Ribera del Duero,2015,1.016266599352511,-0.12836662771474608,Espana,Ribera del Duero,0.3426199793784562,Ribera Del Duero Red,1.3972875305566685,0.0
Contino,Vina del Olivo,2017,1.016266599352511,-0.1358446069440658,Espana,Rioja,0.0027331719420057576,Rioja Red,-0.39845430408041677,0.0
Dominio de Pingus,Flor de Pingus,2019,1.016266599352511,-0.14332258617338553,Espana,Ribera del Duero,1.1164399438818309,Ribera Del Duero Red,1.3972875305566685,0.0
Ferrer Bobet,Seleccio Especial Vinyes Velles,2015,1.016266599352511,-0.158278544632025,Espana,Priorato,-0.007578927798177808,Priorat Red,-0.39845430408041677,0.0
Clos Mogador,Priorat,2003,1.016266599352511,-0.16201753424668489,Espana,Priorato,0.6317712560932033,Priorat Red,-0.39845430408041677,0.0
Allende,Calvario Rioja,2009,1.016266599352511,-0.1694955134760046,Espana,Rioja,1.2705027140001732,Rioja Red,-0.39845430408041677,0.0
Bodegas Valduero,Ribera del Duero Una Cepa I,2017,1.016266599352511,-0.1694955134760046,Espana,Ribera del Duero,-0.7809864083119452,Ribera Del Duero Red,1.3972875305566685,0.0
Matarromera,Ribera del Duero Prestigio,2015,1.016266599352511,-0.1844514719346441,Espana,Ribera del Duero,-0.2136146806070455,Ribera Del Duero Red,1.3972875305566685,0.0
Vina Sastre,Regina Vides Ribera del Duero,2014,1.016266599352511,-0.18819046154930397,Espana,Ribera del Duero,0.8359508309488379,Ribera Del Duero Red,1.3972875305566685,0.0
Familia Torres,Grans Muralles,2015,1.016266599352511,-0.18819046154930397,Espana,Conca de Barbera,2.1888983168609215,Red,-0.39845430408041677,0.0
Pazo Barrantes,Gran Vino Albarino,2019,1.016266599352511,-0.19192945116396382,Espana,Rias Baixas,-0.6077431326768613,Albarino,-2.194196138717502,0.0
Arzuaga,Reserva Especial Ribera del Duero,2015,1.016266599352511,-0.1956684407786237,Espana,Ribera del Duero,-0.26538142130276693,Ribera Del Duero Red,1.3972875305566685,0.0
Tio Pepe,Cuatro Palmas Amontillado,N.V.,1.016266599352511,-0.19940743039328357,Espana,Jerez Amontillado,0.98774493912434,Sherry,-0.39845430408041677,0.0
Abadia Retuerta,Pago Garduna,2016,1.016266599352511,-0.19940743039328357,Espana,Castilla y Leon,0.15432103812270406,Syrah,-0.39845430408041677,0.0
Belondrade,Belondrade y Lurton,2020,1.016266599352511,-0.2068854096226033,Espana,Rueda,-0.5252463347553928,Verdejo,-2.194196138717502,0.0
Pintia,Toro,2017,1.016266599352511,-0.2293193473105625,Espana,Toro,-0.211964744648616,Toro Red,1.3972875305566685,0.0
Bodega Contador (Benjamin Romeo),La Cueva del Contador Rioja,2017,1.016266599352511,-0.24427530576920198,Espana,Rioja,0.07285545017525412,Rioja Red,-0.39845430408041677,0.0
Sierra Cantabria,Finca el Bosque,2016,1.016266599352511,-0.24801429538386185,Espana,Rioja,0.34200125339404513,Rioja Red,-0.39845430408041677,0.0
Bodega Contador (Benjamin Romeo),Que Bonito Cacareaba Blanco,2018,1.016266599352511,-0.25923126422784143,Espana,Rioja,-0.28930549269999273,Rioja White,-2.194196138717502,0.0
Tomas Postigo,5o Ano Ribera del Duero Tinto,2014,1.016266599352511,-0.2779262123011408,Espana,Ribera del Duero,-0.13214909265959526,Ribera Del Duero Red,1.3972875305566685,0.0
Marques de Riscal,Baron de Chirel Rioja Reserva,2016,1.016266599352511,-0.28540419153046054,Espana,Rioja,0.19082587120295408,Rioja Red,-0.39845430408041677,0.0
Ossian,Capitel,2016,1.016266599352511,-0.2891431811451204,Espana,Castilla y Leon,1.6584439062258791,Verdejo,-2.194196138717502,0.0
Sierra Cantabria,Amancio,2015,1.016266599352511,-0.3115771188330796,Espana,Rioja,0.5276190487173493,Rioja Red,-0.39845430408041677,0.0
Vina Sastre,Regina Vides Ribera del Duero,2015,1.016266599352511,-0.31905509806239934,Espana,Ribera del Duero,0.5863980172363955,Ribera Del Duero Red,1.3972875305566685,0.0
Marques de Grinon,Emeritvs (Emeritus),2013,1.016266599352511,-0.3452280253650184,Espana,Dominio de Valdepusa,-0.3190043399517215,Red,-0.39845430408041677,0.0
Vina Sastre,Regina Vides Ribera del Duero,2016,1.016266599352511,-0.35644499420899806,Espana,Ribera del Duero,0.12750957879822683,Ribera Del Duero Red,1.3972875305566685,0.0
Martinet,Cami Pesseroles,2009,1.016266599352511,-0.36766196305297766,Espana,Priorato,1.5454232930734675,Priorat Red,-0.39845430408041677,0.0
Dominio del Aguila,Reserva,2018,1.016266599352511,-0.36766196305297766,Espana,Ribera del Duero,-0.09420056561571982,Ribera Del Duero Red,1.3972875305566685,0.0
Sierra Cantabria,Amancio,2014,1.016266599352511,-0.3714009526676375,Espana,Rioja,0.21928726648586064,Rioja Red,-0.39845430408041677,0.0
Cruz de Alba,Finca Los Hoyales Ribera del Duero,2015,1.016266599352511,-0.3714009526676375,Espana,Ribera del Duero,-0.15194832416074772,Ribera Del Duero Red,1.3972875305566685,0.0
Emilio Rojo,Blanco,2017,1.016266599352511,-0.3938348903555967,Espana,Ribeiro,-0.29734893049733596,Unknown,-0.03930593715299942,0.0
Abadia Retuerta,Pago Garduna,2009,1.016266599352511,-0.40131286958491647,Espana,Castilla y Leon,0.19041338721334652,Syrah,-0.39845430408041677,0.0
Bodegas Mas Alta,La Basseta,2013,1.016266599352511,-0.40131286958491647,Espana,Priorato,-0.1313241246803806,Priorat Red,-0.39845430408041677,0.0
Territorio Luthier,Territorio Luthier Reserva,2016,1.016266599352511,-0.4162688280435559,Espana,Ribera del Duero,-0.21382092260184912,Ribera Del Duero Red,1.3972875305566685,0.0
Alion,Ribera del Duero,2018,1.016266599352511,-0.4162688280435559,Espana,Ribera del Duero,0.28899706072950143,Ribera Del Duero Red,1.3972875305566685,0.0
Vega Sicilia,Valbuena 5o,1988,1.016266599352511,-0.42374680727287567,Espana,Ribera del Duero,3.3877830326546627,Ribera Del Duero Red,1.3972875305566685,0.0
Anima Negra,Son Negre,2011,1.016266599352511,-0.442441755346175,Espana,Mallorca,3.393351566514362,Red,-0.39845430408041677,0.0
Costers del Siurana,Clos de L'Obac,2010,1.016266599352511,-0.442441755346175,Espana,Priorato,0.3492197232121735,Priorat Red,-0.39845430408041677,0.0
Dominio de Es,Vinas Viejas de Soria Ribera Del Duero,2018,1.016266599352511,-0.4573977138048145,Espana,Ribera del Duero,2.0754652197189025,Ribera Del Duero Red,1.3972875305566685,0.0
Vina Sastre,Pago de Santa Cruz Gran Reserva Ribera del Duero,2014,1.016266599352511,-0.46487569303413423,Espana,Ribera del Duero,-0.19525914306951872,Ribera Del Duero Red,1.3972875305566685,0.0
Martinet,Cami Pesseroles,2010,1.016266599352511,-0.4723536722634539,Espana,Priorato,1.3917730069447318,Priorat Red,-0.39845430408041677,0.0
Pago de Los Capellanes,Parcela El Picon Tinto,2015,1.016266599352511,-0.4723536722634539,Espana,Ribera del Duero,1.7328972663500042,Ribera Del Duero Red,1.3972875305566685,0.0
Adama Wines,Tinto,2011,1.016266599352511,-0.48357064110743353,Espana,Ribera del Duero,-0.523183914807356,Ribera Del Duero Red,1.3972875305566685,0.0
Jesus Madrazo,Seleccion Rioja,2015,1.016266599352511,-0.49478760995141313,Espana,Rioja,0.05635609059096018,Rioja Red,-0.39845430408041677,0.0
Tinto Pesquera,Millenium Reserva,1996,1.016266599352511,-0.49852659956607304,Espana,Ribera del Duero,2.78596889181755,Ribera Del Duero Red,1.3972875305566685,0.0
Bodegas Naluar & Acediano,Acediano,2015,1.016266599352511,-0.5060045787953927,Espana,Ribera del Duero,-0.2550693215625834,Ribera Del Duero Red,1.3972875305566685,0.0
Marques de Caceres,Gaudium,2016,1.016266599352511,-0.5060045787953927,Espana,Rioja,-0.6077431326768613,Rioja Red,-0.39845430408041677,0.0
Dominio de Es,Vinas Viejas de Soria Ribera Del Duero,2017,1.016266599352511,-0.5097435684100526,Espana,Ribera del Duero,0.23599286806495806,Ribera Del Duero Red,1.3972875305566685,0.0
Sierra Cantabria,Finca el Bosque,2017,1.016266599352511,-0.5097435684100526,Espana,Rioja,0.412329773622097,Rioja Red,-0.39845430408041677,0.0
Trus,Pico de Luyas,2016,1.016266599352511,-0.5097435684100526,Espana,Ribera del Duero,-0.3385973294580702,Ribera Del Duero Red,1.3972875305566685,0.0
Juan Gil,Bruto,2019,1.016266599352511,-0.5060045787953927,Espana,Jumilla,-0.6572412114297425,Monastrell,1.3972875305566685,0.0
Muga,Aro,2004,1.016266599352511,-0.5134825580247125,Espana,Rioja,2.756063802571018,Rioja Red,-0.39845430408041677,0.0
Quinta de la Quietud,La Mula de la Quietud,2016,1.016266599352511,-0.5246995268686921,Espana,Toro,-0.04882732675891207,Toro Red,1.3972875305566685,0.0
Chivite,Navarra Coleccion 125 Blanco,2018,1.016266599352511,-0.5321775060980118,Espana,Navarra,-0.314879500055648,Chardonnay,-0.39845430408041677,0.0
Marques de Murrieta,Dalmau Rioja,2015,1.016266599352511,-0.5321775060980118,Espana,Rioja,0.21928726648586064,Rioja Red,-0.39845430408041677,0.0
Enate,Chardonnay Uno,2011,1.016266599352511,-0.5359164957126717,Espana,Somontano,2.7999933474642,Chardonnay,-0.39845430408041677,0.0
Bodega Ribas,Ribas de Cabrera,2018,1.016266599352511,-0.5433944749419914,Espana,Mallorca,0.0832907205019746,Red,-0.39845430408041677,0.0
Bodegas Naluar & Acediano,Acediano,2014,1.016266599352511,-0.5695674022446106,Espana,Ribera del Duero,0.1986630670054935,Ribera Del Duero Red,1.3972875305566685,0.0
Cervoles,Estrats,2009,1.016266599352511,-0.5920013399325698,Espana,Costers del Segre,-0.09378808162611241,Red,-0.39845430408041677,0.0
Anima Negra,Son Negre,2016,1.016266599352511,-0.5920013399325698,Espana,Mallorca,2.0734027997708657,Red,-0.39845430408041677,0.0
Diez Merito,Fino Imperial Amontillado 30 Anos,N.V.,1.016266599352511,-0.5920013399325698,Espana,Jerez Amontillado,0.6297088361451667,Sherry,-0.39845430408041677,0.0
Valdespino,Coliseo Amontillado VORS,N.V.,1.016266599352511,-0.5920013399325698,Espana,Jerez Amontillado,2.776688002051385,Sherry,-0.39845430408041677,0.0
Sierra Cantabria,Finca el Bosque,2018,1.016266599352511,-0.5920013399325698,Espana,Rioja,0.4451222507958808,Rioja Red,-0.39845430408041677,0.0
Familia Torres,Grans Muralles,2000,1.016266599352511,-0.5920013399325698,Espana,Conca de Barbera,1.2515284504782356,Red,-0.39845430408041677,0.0
Emilio Moro,Malleolus de Valderramiro,2018,1.016266599352511,-0.5882623503179099,Espana,Ribera del Duero,0.43687257100373383,Ribera Del Duero Red,1.3972875305566685,0.0
Adama Wines,Tinto,2010,1.016266599352511,-0.5994793191618895,Espana,Ribera del Duero,-0.6056807127288246,Ribera Del Duero Red,1.3972875305566685,0.0
Martinet,Cami Pesseroles,2014,1.016266599352511,-0.6032183087765494,Espana,Priorato,0.3749999725626324,Priorat Red,-0.39845430408041677,0.0
Clos Mogador,Priorat,2019,1.016266599352511,-0.6106962880058691,Espana,Priorato,-0.00964134774621455,Priorat Red,-0.39845430408041677,0.0
Marques de Burgos,8000,2017,1.016266599352511,-0.614435277620529,Espana,Ribera del Duero,-0.7098329201046786,Ribera Del Duero Red,1.3972875305566685,0.0
Bodegas Mas Alta,La Basseta,2017,1.016266599352511,-0.614435277620529,Espana,Priorato,-0.11173113517403176,Priorat Red,-0.39845430408041677,0.0
Penafiel,Mironia Black Edition Tempranillo,2015,1.016266599352511,-0.6219132568498487,Espana,Ribera del Duero,-0.3066298202635012,Ribera Del Duero Red,1.3972875305566685,0.0
Bodegas Mas Alta,La Creu Alta,2015,1.016266599352511,-0.6219132568498487,Espana,Priorato,3.518746699354994,Priorat Red,-0.39845430408041677,0.0
Costers del Siurana,Miserere,2010,1.016266599352511,-0.6181742672351888,Espana,Priorato,0.2914719646671456,Priorat Red,-0.39845430408041677,0.0
Muga,Prado Enea Gran Reserva,2015,1.016266599352511,-0.6256522464645086,Espana,Rioja,-0.15297953413476603,Rioja Red,-0.39845430408041677,0.0
Tobia,Alma Tobia Rioja,2015,1.016266599352511,-0.6256522464645086,Espana,Rioja,-0.502559715326989,Rioja Red,-0.39845430408041677,0.0
Mas Doix,Doix,2017,1.016266599352511,-0.6293912360791684,Espana,Priorato,0.3203458439396597,Priorat Red,-0.39845430408041677,0.0
Sei Solo,Tinto,2012,1.016266599352511,-0.6331302256938283,Espana,Ribera del Duero,-0.017891027538361373,Ribera Del Duero Red,1.3972875305566685,0.0
Miguel Merino,La Loma,2017,1.016266599352511,-0.6368692153084882,Espana,Rioja Alta,-0.5252463347553928,Rioja Red,-0.39845430408041677,0.0
Finca Villacreces,Nebro Ribera del Duero,2011,1.016266599352511,-0.6368692153084882,Espana,Ribera del Duero,1.8589111251750476,Ribera Del Duero Red,1.3972875305566685,0.0
Virgen de la Asuncion,El Canto del Angel,2014,1.016266599352511,-0.6480861841524678,Espana,Ribera del Duero,-0.09110693569366463,Ribera Del Duero Red,1.3972875305566685,0.0
Remirez de Ganuza,Rioja Blanco Reserva,2012,1.016266599352511,-0.6480861841524678,Espana,Rioja,0.02335737142237289,Rioja White,-2.194196138717502,0.0
Remirez de Ganuza,Gran Reserva,2011,1.016266599352511,-0.6518251737671277,Espana,Rioja,0.4977139594708169,Rioja Red,-0.39845430408041677,0.0
Romate,Cayetano del Pino Viejisimo Palo Cortado,N.V.,1.016266599352511,-0.6667811322257671,Espana,Jerez Palo Cortado,-0.7929484440105581,Sherry,-0.39845430408041677,0.0
Allende,Calvario Rioja,2002,1.016266599352511,-0.6667811322257671,Espana,Rioja,0.6317712560932033,Rioja Red,-0.39845430408041677,0.0
Martinet,Cami Pesseroles,2012,1.016266599352511,-0.670520121840427,Espana,Priorato,1.0617858152588577,Priorat Red,-0.39845430408041677,0.0
Dehesa del Carrizal,Coleccion Privada,2017,1.016266599352511,-0.6742591114550869,Espana,Dehesa del Carrizal,-0.7727367285197984,Red,-0.39845430408041677,0.0
Hacienda Solano,Finca Cascorrales,2016,1.016266599352511,-0.6817370906844066,Espana,Ribera del Duero,-0.0013916679540677275,Ribera Del Duero Red,1.3972875305566685,0.0
La Rioja Alta,Rioja Gran Reserva 904,1987,1.016266599352511,-0.6817370906844066,Espana,Rioja,2.5910702067280806,Rioja Red,-0.39845430408041677,0.0
Marques de Grinon,AAA,2004,1.016266599352511,-0.6854760802990665,Espana,Dominio de Valdepusa,1.5846092720861644,Red,-0.39845430408041677,0.0
Adama Wines,Tinto,2007,1.016266599352511,-0.6892150699137263,Espana,Ribera del Duero,-0.667553311169926,Ribera Del Duero Red,1.3972875305566685,0.0
Beronia,Rioja Gran Reserva,1994,1.016266599352511,-0.6929540595283862,Espana,Rioja,-0.06945152623927921,Rioja Red,-0.39845430408041677,0.0
Monte Real,Gran Reserva,1964,1.016266599352511,-0.6929540595283862,Espana,Rioja,1.5598602327097242,Rioja Red,-0.39845430408041677,0.0
Bodegas Valduero,Ribera Del Duero Reserva Premium 6 Anos,2014,1.016266599352511,-0.6966930491430461,Espana,Ribera del Duero,-0.2983801404713544,Ribera Del Duero Red,1.3972875305566685,0.0
Enate,Reserva Especial,2006,1.016266599352511,-0.6966930491430461,Espana,Somontano,0.03160705121451986,Red,-0.39845430408041677,0.0
Divina Proporcion,Platon Tinto,2019,1.016266599352511,-0.7004320387577059,Espana,Toro,-0.7933609280001656,Toro Red,1.3972875305566685,0.0
Vina al Lado de la Casa,Altos de Las Gateras Monastrell,2013,1.016266599352511,-0.7041710283723658,Espana,Vino de Espana,-0.12740552677911088,Monastrell,1.3972875305566685,0.0
Marques de la Concordia,Marques de la Concordia VSG Premium (formerly Hacienda de Susar Rioja),2016,1.016266599352511,-0.7079100179870257,Espana,Rioja,-0.5953686129886411,Rioja Red,-0.39845430408041677,0.0
Penafiel,Alba de Miros Rueda Verdejo,2019,1.016266599352511,-0.7116490076016855,Espana,Rueda,-1.1233481196860395,Verdejo,-2.194196138717502,0.0
Carmelo Rodero,Ribera del Duero TSM,2006,1.016266599352511,-0.7153879972163454,Espana,Ribera del Duero,-0.4853728824266837,Ribera Del Duero Red,1.3972875305566685,0.0
Valquejigoso,V2 Tinto,2009,1.016266599352511,-0.7116490076016855,Espana,Madrid,-0.42658225779756376,Red,-0.39845430408041677,0.0
Martinet,Cami Pesseroles,2016,1.016266599352511,-0.7228659764456651,Espana,Priorato,0.313127374121531,Priorat Red,-0.39845430408041677,0.0
Cal Pla,Planots Priorat,2013,1.016266599352511,-0.7228659764456651,Espana,Priorato,-0.15194832416074772,Priorat Red,-0.39845430408041677,0.0
