winery,wine,year,rating,num_reviews,country,region,price,type,body,acidity
pago de los capellanes,crianza tinto,2019,4.3,1011,espana,ribera del duero,19.45,ribera del duero red,5.0,3.0
marques de riscal,rioja gran reserva,2013,4.3,995,espana,rioja,39.9,rioja red,4.0,3.0
tresmano - tr3smano,vendimia,2016,4.3,930,espana,ribera del duero,28.65,ribera del duero red,5.0,3.0
vinedos de paganos,el puntido,2015,4.3,929,espana,rioja,33.82,rioja red,4.0,3.0
marques de murrieta,dalmau rioja,2012,4.3,916,espana,rioja,67.95,rioja red,4.0,3.0
marques de murrieta,dalmau rioja,2013,4.3,912,espana,rioja,60.95,rioja red,4.0,3.0
marques de vargas,gran reserva rioja,2011,4.3,901,espana,rioja,35.01,rioja red,4.0,3.0
muga,torre muga,2011,4.3,900,espana,rioja,69.95,rioja red,4.0,3.0
ossian,vinas viejas verdejo,2018,4.3,885,espana,castilla y leon,28.18,verdejo,3.0,3.0
teso la monja,victorino,2013,4.3,878,espana,toro,34.22,toro red,5.0,3.0
imperial,rioja gran reserva,2014,4.3,835,espana,rioja,49.75,rioja red,4.0,3.0
ferrer bobet,priorat vinyes velles,2016,4.3,828,espana,priorato,33.95,priorat red,4.0,3.0
la vicalanda,reserva,2014,4.3,818,espana,rioja,21.5,rioja red,4.0,3.0
alvaro palacios,finca dofi,2012,4.3,814,espana,priorato,80.0,priorat red,4.0,3.0
senorio de san vicente,san vicente rioja,2014,4.3,811,espana,rioja,36.0,rioja red,4.0,3.0
imperial,rioja reserva,2017,4.3,799,espana,rioja,25.45,rioja red,4.0,3.0
la rioja alta,vina ardanza reserva,2010,4.3,783,espana,rioja,17.16,rioja red,4.0,3.0
pintia,toro,2004,4.3,760,espana,toro,116.9,toro red,5.0,3.0
vinicola real,200 monges rioja reserva,2009,4.3,760,espana,rioja,39.5,rioja red,4.0,3.0
vinedos de paganos,el puntido gran reserva,2006,4.3,754,espana,rioja,40.0,rioja red,4.0,3.0
marques de murrieta,gran reserva rioja (finca ygay),2012,4.3,749,espana,rioja,39.78,rioja red,4.0,3.0
anima negra,an,2017,4.3,740,espana,mallorca,39.98,red,4.0,3.0
muga,torre muga,2014,4.3,728,espana,rioja,69.9,rioja red,4.0,3.0
senorio de san vicente,san vicente rioja,2007,4.3,724,espana,rioja,77.7,rioja red,4.0,3.0
clos mogador,priorat,2009,4.3,723,espana,priorato,95.0,priorat red,4.0,3.0
bodegas vilano,la baraja,2016,4.3,716,espana,ribera del duero,24.9,ribera del duero red,5.0,3.0
bodegas san roman,tinto,2018,4.3,693,espana,toro,25.9,toro red,5.0,3.0
castillo perelada,finca malaveina,2017,4.3,687,espana,emporda,22.5,red,4.0,3.0
marques de murrieta,gran reserva rioja (finca ygay),2014,4.3,685,espana,rioja,50.0,rioja red,4.0,3.0
remelluri,granja gran reserva rioja,2009,4.3,682,espana,rioja,57.8,rioja red,4.0,3.0
marques de riscal,reserva xr,2016,4.3,676,espana,rioja,21.24,rioja red,4.0,3.0
condado de haza,alenza ribera del duero gran reserva,2006,4.3,675,espana,ribera del duero,70.0,ribera del duero red,5.0,3.0
enate,chardonnay fermentado en barrica,2019,4.3,674,espana,somontano,15.75,chardonnay,4.0,3.0
ordonez,vatan tinta de toro,2016,4.3,665,espana,toro,26.0,toro red,5.0,3.0
lan,a mano rioja,2016,4.3,663,espana,rioja,25.8208254922442,rioja red,4.0,3.0
marques de riscal,baron de chirel rioja reserva,2014,4.3,661,espana,rioja,62.95,rioja red,4.0,3.0
volver,alicante bouschet by tarima,2017,4.3,658,espana,alicante,17.15,red,4.0,3.0
arzuaga,reserva ribera del duero,2014,4.3,641,espana,ribera del duero,33.9,ribera del duero red,5.0,3.0
alvaro palacios,finca dofi,2011,4.3,613,espana,priorato,80.0,priorat red,4.0,3.0
alvaro palacios,finca dofi,2013,4.3,605,espana,priorato,80.0,priorat red,4.0,3.0
enate,chardonnay fermentado en barrica,2018,4.3,603,espana,somontano,16.9,chardonnay,4.0,3.0
garmon,ribera del duero,2017,4.3,598,espana,ribera del duero,40.92,ribera del duero red,5.0,3.0
clos mogador,priorat,2008,4.3,592,espana,priorato,95.0,priorat red,4.0,3.0
bodegas tradicion,oloroso tradicion vors 30 years,n.v.,4.3,590,espana,jerez oloroso,58.9,sherry,4.0,3.0
pazo senorans,seleccion de anada albarino rias baixas,2011,4.3,582,espana,rias baixas,30.887605,albarino,3.0,3.0
carmelo rodero,ribera del duero tsm,2019,4.3,577,espana,ribera del duero,67.5,ribera del duero red,5.0,3.0
abadia retuerta,pago valdebellon,2015,4.3,569,espana,sardon de duero,67.45,cabernet sauvignon,4.0,3.0
figuero,vinas viejas,2016,4.3,567,espana,ribera del duero,16.5,ribera del duero red,5.0,3.0
lan,a mano rioja,2012,4.3,559,espana,rioja,30.71,rioja red,4.0,3.0
dominio de atauta,dominio de atauta,2017,4.3,556,espana,ribera del duero,25.25,ribera del duero red,5.0,3.0
protos,gran reserva,2014,4.3,553,espana,ribera del duero,41.95,ribera del duero red,5.0,3.0
dominio de cair,tierras de cair reserva,2012,4.3,535,espana,ribera del duero,38.3,ribera del duero red,5.0,3.0
carmelo rodero,crianza,2019,4.3,533,espana,ribera del duero,19.95,ribera del duero red,5.0,3.0
protos,seleccion finca el grajo viejo,2014,4.3,530,espana,ribera del duero,59.87,ribera del duero red,5.0,3.0
familia torres,perpetual,2016,4.3,530,espana,priorato,63.5,priorat red,4.0,3.0
clos erasmus,laurel,2017,4.3,527,espana,priorato,46.88,priorat red,4.0,3.0
clos mogador,priorat,2006,4.3,527,espana,priorato,95.0,priorat red,4.0,3.0
alvaro palacios,finca dofi,2017,4.3,522,espana,priorato,99.9,priorat red,4.0,3.0
teso la monja,victorino,2011,4.3,517,espana,toro,47.01,toro red,5.0,3.0
dominio de cair,seleccion la aguilera,2016,4.3,511,espana,ribera del duero,15.9,ribera del duero red,5.0,3.0
torre de ona,finca martelo,2015,4.3,512,espana,rioja,21.15,rioja red,4.0,3.0
ferrer bobet,priorat vinyes velles,2011,4.3,501,espana,priorato,49.9,priorat red,4.0,3.0
remirez de ganuza,rioja blanco,2018,4.3,495,espana,rioja,23.83,rioja white,3.0,3.0
lustau,pedro ximenez murillo seleccion del centenario,n.v.,4.3,481,espana,jerez-xeres-sherry,40.0,pedro ximenez,5.0,1.0
vinedos de paganos,el puntido,2016,4.3,474,espana,rioja,33.0,rioja red,4.0,3.0
abadia retuerta,pago negralada,2015,4.3,474,espana,sardon de duero,67.82,tempranillo,4.0,2.0
ramon bilbao,mirto,2014,4.3,473,espana,rioja,48.34,rioja red,4.0,3.0
muga,torre muga,2005,4.3,468,espana,rioja,99.9,rioja red,4.0,3.0
alvaro palacios,vi de vila gratallops,2017,4.3,463,espana,priorato,54.9,priorat red,4.0,3.0
martinet,clos martinet,2005,4.3,461,espana,priorato,116.05,priorat red,4.0,3.0
alvaro palacios,vi de vila gratallops,2016,4.3,461,espana,priorato,48.75,priorat red,4.0,3.0
alion,ribera del duero,2000,4.3,456,espana,ribera del duero,98.0,ribera del duero red,5.0,3.0
bodegas faustino,i gran reserva,1964,4.3,454,espana,rioja,272.0,rioja red,4.0,3.0
contino,rioja gran reserva,2015,4.3,453,espana,rioja,40.45,rioja red,4.0,3.0
bodegas roda,roda reserva rioja,2004,4.3,452,espana,rioja,81.35,rioja red,4.0,3.0
bodegas faustino,i gran reserva,1970,4.3,449,espana,rioja,206.91,rioja red,4.0,3.0
ossian,vinas viejas verdejo,2017,4.3,449,espana,castilla y leon,42.0,verdejo,3.0,3.0
monte real,gran reserva,1998,4.3,445,espana,rioja,34.9,rioja red,4.0,3.0
hacienda monasterio,reserva,2013,4.3,431,espana,ribera del duero,53.95,ribera del duero red,5.0,3.0
remirez de ganuza,rioja vina coqueta,2008,4.3,429,espana,rioja,56.7603202298046,rioja red,4.0,3.0
protos,seleccion finca el grajo viejo,2010,4.3,427,espana,ribera del duero,62.74,ribera del duero red,5.0,3.0
st. petroni,vermello vermu,n.v.,4.3,424,espana,galicia,10.89,ribera del duero red,4.0,3.0
pintia,toro,2003,4.3,422,espana,toro,107.0,toro red,5.0,3.0
marques de murrieta,capellania reserva,2016,4.3,422,espana,rioja,32.33,rioja white,3.0,3.0
llanos negros,los tabaqueros,2006,4.3,419,espana,la palma,21.95,ribera del duero red,4.0,3.0
finca torremilanos,torre albeniz reserva ribera del duero,2016,4.3,419,espana,ribera del duero,28.85,ribera del duero red,5.0,3.0
marques de murrieta,castillo ygay gran reserva especial tinto,1998,4.3,418,espana,rioja,160.0,rioja red,4.0,3.0
aster,finca el otero,2016,4.3,411,espana,ribera del duero,26.9,ribera del duero red,5.0,3.0
comenge,familia comenge reserva,2016,4.3,410,espana,ribera del duero,21.3,ribera del duero red,5.0,3.0
marques de murrieta,gran reserva rioja (finca ygay),2013,4.3,405,espana,rioja,42.0,rioja red,4.0,3.0
bodegas valduero,tierra alta de 2 cotas reserva,2014,4.3,407,espana,ribera del duero,30.5,ribera del duero red,5.0,3.0
marques de murrieta,castillo ygay gran reserva especial tinto,1989,4.3,404,espana,rioja,160.0,rioja red,4.0,3.0
bodegas aragonesas,fagus de coto de hayas garnacha,2017,4.3,398,espana,aragon,21.02,grenache,5.0,3.0
mustiguillo,finca terrerazo,2018,4.3,397,espana,el terrerazo,22.8,red,4.0,3.0
clos erasmus,laurel,2018,4.3,397,espana,priorato,36.57,priorat red,4.0,3.0
alvaro palacios,finca dofi,2009,4.3,384,espana,priorato,85.0,priorat red,4.0,3.0
avancia,godello,2019,4.3,375,espana,valdeorras,23.4,ribera del duero red,4.0,3.0
clos mogador,priorat,2005,4.3,375,espana,priorato,110.0,priorat red,4.0,3.0
cepa 21,malabrigo ribera del duero,2015,4.3,374,espana,ribera del duero,53.5,ribera del duero red,5.0,3.0
vinedos de paganos,el puntido,2017,4.3,371,espana,rioja,35.95,rioja red,4.0,3.0
morca,godina garnacha,2019,4.3,370,espana,campo de borja,16.25,grenache,5.0,3.0
vina pedrosa,perez pascuas gran reserva seleccion,2011,4.3,370,espana,ribera del duero,498.614195,ribera del duero red,5.0,3.0
marques de tomares,rioja gran reserva,2010,4.3,368,espana,rioja,25.95,red,4.0,3.0
sierra cantabria,coleccion privada,2017,4.3,366,espana,rioja,29.0132184621944,rioja red,4.0,3.0
vall llach,porrera vi de vila,2012,4.3,364,espana,priorato,40.5,priorat red,4.0,3.0
quinta sardonia,qs,2014,4.3,358,espana,castilla y leon,35.85,red,4.0,3.0
comenge,don miguel comenge reserva,2011,4.3,355,espana,ribera del duero,38.4,ribera del duero red,5.0,3.0
abadal,3.9,2017,4.3,345,espana,pla de bages,20.65,red,4.0,3.0
bodega numanthia,numanthia,2016,4.3,345,espana,toro,39.53,toro red,5.0,3.0
pago de vallegarcia,montes de toledo syrah,2018,4.3,344,espana,castilla,25.31,syrah,4.0,3.0
alvaro palacios,vi de vila gratallops,2018,4.3,344,espana,priorato,53.95,priorat red,4.0,3.0
hermanos pecina,finca iscorta gran reserva,2010,4.3,334,espana,rioja,27.0,rioja red,4.0,3.0
abadia retuerta,le domaine blanco de guarda,2016,4.3,327,espana,sardon de duero,36.95,ribera del duero red,4.0,3.0
biniagual,finca biniagual veran,2017,4.3,322,espana,binissalem-mallorca,26.5,red,4.0,3.0
breca,brega garnacha,2017,4.3,317,espana,calatayud,27.9,grenache,5.0,3.0
pintia,toro,2001,4.3,315,espana,toro,189.45,toro red,5.0,3.0
bodega contador (benjamin romeo),la cueva del contador rioja,2010,4.3,312,espana,rioja,90.0,rioja red,4.0,3.0
abadia retuerta,le domaine blanco de guarda,2018,4.3,309,espana,sardon de duero,34.1,ribera del duero red,4.0,3.0
pradorey,elite,2017,4.3,301,espana,ribera del duero,35.51,ribera del duero red,4.0,3.0
terras gauda,la mar,2018,4.3,301,espana,rias baixas,27.7,albarino,4.0,3.0
abadia retuerta,pago garduna,2015,4.3,299,espana,castilla y leon,75.0,syrah,4.0,3.0
bodegas faustino,i gran reserva,1982,4.3,298,espana,rioja,425.0,rioja red,4.0,3.0
teso la monja,victorino,2018,4.3,298,espana,toro,35.51,toro red,4.0,3.0
ramon bilbao,mirto,2015,4.3,297,espana,rioja,33.9,rioja red,4.0,3.0
marques de riscal,rioja reserva,1994,4.3,296,espana,rioja,65.0,rioja red,4.0,3.0
antidoto,la hormiga de antidoto,2018,4.3,293,espana,ribera del duero,45.0,ribera del duero red,4.0,3.0
alvaro palacios,finca dofi,2018,4.3,292,espana,priorato,84.9,priorat red,4.0,3.0
jaro,chafandin,2015,4.3,290,espana,ribera del duero,27.85,ribera del duero red,4.0,3.0
pago de los capellanes,reserva tinto,2018,4.3,287,espana,ribera del duero,30.99,ribera del duero red,4.0,3.0
clos mogador,nelin priorat,2016,4.3,290,espana,priorato,36.5,ribera del duero red,4.0,3.0
bodega tesalia,arcos de la frontera,2017,4.3,284,espana,andalucia,25.9,red,4.0,3.0
pazo de rubianes,albarino,2020,4.3,281,espana,rias baixas,13.75,albarino,4.0,3.0
allende,calvario rioja,2006,4.3,279,espana,rioja,53.35,rioja red,4.0,3.0
mas d'en gil,clos fonta priorat,2014,4.3,278,espana,priorato,54.5,priorat red,4.0,3.0
bodega contador (benjamin romeo),la cueva del contador rioja,2014,4.3,275,espana,rioja,90.15,rioja red,4.0,3.0
godeval,cepas vellas godello,2019,4.3,272,espana,valdeorras,18.48,ribera del duero red,4.0,3.0
contino,vina del olivo,2007,4.3,272,espana,rioja,92.0,rioja red,4.0,3.0
dominio del bendito,las sabias,2017,4.3,270,espana,toro,22.55,toro red,4.0,3.0
clos galena,galena,2016,4.3,264,espana,priorato,17.95,priorat red,4.0,3.0
alvaro palacios,finca dofi,2010,4.3,263,espana,priorato,85.0,priorat red,4.0,3.0
bosque de matasnos,bosque de matasnos etiqueta blanca,2019,4.3,260,espana,ribera del duero,26.9,ribera del duero red,4.0,3.0
contino,vina del olivo,2011,4.3,260,espana,rioja,63.95,rioja red,4.0,3.0
bodegas olarra,cerro anon rioja gran reserva,2015,4.3,258,espana,rioja,12.9,rioja red,4.0,3.0
castell d'encus,ekam,2019,4.3,257,espana,costers del segre,24.61,ribera del duero red,4.0,3.0
dominio de atauta,llanos del almendro ribera del duero,2009,4.3,251,espana,ribera del duero,107.74,ribera del duero red,5.0,3.0
martinet,clos martinet,2004,4.3,249,espana,priorato,162.5,priorat red,4.0,3.0
ordonez,vatan tinta de toro,2018,4.3,247,espana,toro,33.6,toro red,5.0,3.0
enate,chardonnay fermentado en barrica,2020,4.3,244,espana,somontano,16.9,chardonnay,4.0,3.0
scala dei,masdeu,2013,4.3,242,espana,priorato,84.9,priorat red,4.0,3.0
francisco barona,ribera del duero,2019,4.3,242,espana,ribera del duero,30.9,ribera del duero red,5.0,3.0
dominio do bibei,lapola,2017,4.3,241,espana,ribeira sacra,21.8,ribera del duero red,4.0,3.0
taron,pantocrator,2010,4.3,241,espana,rioja alta,19.9,rioja red,4.0,3.0
castillo de cuzcurrita,senorio de cuzcurrita rioja,2017,4.3,239,espana,rioja,24.3677926503816,rioja red,4.0,3.0
castillo perelada,finca malaveina,2018,4.3,239,espana,emporda,18.88,red,4.0,3.0
orben,malpuesto,2017,4.3,239,espana,rioja,30.3,rioja red,4.0,3.0
penafiel,silencio de miros ribera del duero,2015,4.3,239,espana,ribera del duero,42.35,ribera del duero red,5.0,3.0
abadia retuerta,pago valdebellon,2014,4.3,237,espana,sardon de duero,64.5,cabernet sauvignon,4.0,3.0
clos figueras,clos figueres,2012,4.3,237,espana,priorato,49.61,priorat red,4.0,3.0
marques de murrieta,castillo ygay gran reserva especial tinto,1995,4.3,234,espana,rioja,145.0,rioja red,4.0,3.0
jorge ordonez,no. 2 victoria,2017,4.3,232,espana,malaga,21.4,ribera del duero red,4.0,3.0
ontanon,queiron mi lugar,2018,4.3,232,espana,rioja,21.5,rioja red,4.0,3.0
remelluri,rioja blanco,2016,4.3,227,espana,rioja,55.0,rioja white,3.0,3.0
familia torres,purgatori costers del segre,2018,4.3,228,espana,costers del segre,27.9,red,4.0,3.0
sonsierra,perfume de sonsierra,2014,4.3,227,espana,rioja alta,28.5,rioja red,4.0,3.0
jaro,chafandin,2011,4.3,223,espana,ribera del duero,25.65,ribera del duero red,5.0,3.0
artadi,valdegines,2017,4.3,223,espana,vino de espana,43.95,tempranillo,4.0,2.0
martinet,clos martinet,2017,4.3,222,espana,priorato,60.45,priorat red,4.0,3.0
vins miquel gelabert,chardonnay roure,2018,4.3,221,espana,pla i llevant,30.3,chardonnay,4.0,3.0
contino,rioja graciano,2015,4.3,220,espana,rioja,62.5,rioja red,4.0,3.0
clos figueras,clos figueres,2016,4.3,219,espana,priorato,57.49,priorat red,4.0,3.0
martinet,clos martinet,2010,4.3,218,espana,priorato,127.2,priorat red,4.0,3.0
marques de murrieta,castillo ygay gran reserva especial tinto,1994,4.3,216,espana,rioja,182.0,rioja red,4.0,3.0
tresmano - tr3smano,vendimia,2018,4.3,215,espana,ribera del duero,34.25,ribera del duero red,5.0,3.0
bodega tesalia,arx arcos de la frontera,2018,4.3,215,espana,andalucia,15.9,red,4.0,3.0
losada,la bienquerida,2017,4.3,213,espana,bierzo,37.35,mencia,3.0,3.0
vina pedrosa,perez pascuas gran reserva seleccion,2012,4.3,211,espana,ribera del duero,259.0,ribera del duero red,5.0,3.0
chivite,navarra reserva coleccion 125,2015,4.3,211,espana,navarra,20.5,red,4.0,3.0
bodega de bardos,suprema 30 meses,2012,4.3,210,espana,ribera del duero,24.0,ribera del duero red,5.0,3.0
alvaro palacios,finca dofi,2007,4.3,209,espana,priorato,80.0,priorat red,4.0,3.0
venus la universal,venus,2009,4.3,207,espana,montsant,59.55,montsant red,4.0,3.0
vall llach,porrera vi de vila,2016,4.3,205,espana,priorato,50.67,priorat red,4.0,3.0
bodegas roda,roda i reserva rioja,2001,4.3,202,espana,rioja,91.0,rioja red,4.0,3.0
alvaro palacios,finca dofi,2000,4.3,202,espana,priorato,88.0,priorat red,4.0,3.0
clos figueras,clos figueres,2015,4.3,201,espana,priorato,70.89,priorat red,4.0,3.0
casa castillo,pie franco,2016,4.3,200,espana,jumilla,59.9,monastrell,5.0,3.0
el grillo y la luna,grillo,2012,4.3,200,espana,somontano,32.9,red,4.0,3.0
tridente,prieto picudo,2016,4.3,198,espana,castilla y leon,21.4,red,4.0,3.0
ferrer bobet,seleccio especial vinyes velles,2014,4.3,197,espana,priorato,64.0,priorat red,4.0,3.0
marques de grinon,emeritvs (emeritus),2011,4.3,197,espana,dominio de valdepusa,47.0,red,4.0,3.0
remelluri,rioja blanco,2014,4.3,196,espana,rioja,60.25,rioja white,3.0,3.0
de moya,sofia,2018,4.3,195,espana,valencia,15.9,red,4.0,3.0
campillo,finca cuesta clara raro reserva,2011,4.3,194,espana,rioja,32.0,rioja red,4.0,3.0
artadi,pagos viejos,2013,4.3,193,espana,vino de espana,62.5,tempranillo,4.0,2.0
tomas postigo,fermentado en barrica blanco,2017,4.3,193,espana,castilla y leon,24.5,verdejo,3.0,3.0
martinet,clos martinet,2006,4.3,192,espana,priorato,110.0,priorat red,4.0,3.0
mas doix,doix,2012,4.3,191,espana,priorato,82.0,priorat red,4.0,3.0
abadia retuerta,pago valdebellon,2010,4.3,191,espana,sardon de duero,55.0,cabernet sauvignon,4.0,3.0
clos d'agon,tinto,2014,4.3,190,espana,cataluna,36.5,red,4.0,3.0
abadia retuerta,le domaine blanco de guarda,2014,4.3,190,espana,sardon de duero,123.82,ribera del duero red,4.0,3.0
martinet,clos martinet,2013,4.3,189,espana,priorato,114.6,priorat red,4.0,3.0
artadi,pagos viejos,2001,4.3,189,espana,vino de espana,130.0,tempranillo,4.0,2.0
garmon,ribera del duero,2018,4.3,188,espana,ribera del duero,33.5,ribera del duero red,5.0,3.0
bodegas valduero,ribera del duero gran reserva,2010,4.3,187,espana,ribera del duero,62.8,ribera del duero red,5.0,3.0
bodegas mauro,godello blanco,2017,4.3,186,espana,bierzo,34.5,ribera del duero red,4.0,3.0
dominio de es,vinas viejas de soria ribera del duero,2014,4.3,184,espana,ribera del duero,92.24,ribera del duero red,5.0,3.0
pago de vallegarcia,hipperia red blend,2016,4.3,184,espana,castilla,36.111307180686,red,4.0,3.0
clos d'agon,tinto,2015,4.3,184,espana,cataluna,56.92,red,4.0,3.0
martinet,clos martinet,2012,4.3,178,espana,priorato,117.3,priorat red,4.0,3.0
jean leon,vinya la scala gran reserva cabernet sauvignon,2013,4.3,177,espana,penedes,41.9,cabernet sauvignon,4.0,3.0
bodegas ateca,atteca armas garnacha old vines,2017,4.3,176,espana,calatayud,32.9,grenache,5.0,3.0
enate,syrah (shiraz),2016,4.3,175,espana,somontano,23.5,syrah,4.0,3.0
bodega campo eliseo,campo eliseo,2009,4.3,175,espana,toro,48.5,toro red,5.0,3.0
leda,vinas viejas tempranillo,2017,4.3,174,espana,castilla y leon,28.38,tempranillo,4.0,2.0
contino,rioja graciano,2016,4.3,174,espana,rioja,64.75,rioja red,4.0,3.0
bodegas ximenez-spinola,delicado cosecha pedro ximenez,2017,4.3,172,espana,jerez pedro ximenes (px),19.9,pedro ximenez,5.0,1.0
do ferreiro (bodegas gerardo mendez),cepas vellas rias baixas albarino,2019,4.3,172,espana,rias baixas,33.95,albarino,3.0,3.0
vinyes domenech,teixar,2012,4.3,171,espana,montsant,42.25,montsant red,4.0,3.0
fernandez de pierola,vitium reserva,2010,4.3,171,espana,rioja,27.8,rioja red,4.0,3.0
de muller,lo cabalo reserva,2015,4.3,171,espana,priorato,26.9,priorat red,4.0,3.0
vina pedrosa,perez pascuas gran reserva seleccion,2014,4.3,171,espana,ribera del duero,245.53,ribera del duero red,4.0,3.0
monteabellon,finca matambres,2016,4.3,170,espana,ribera del duero,28.3,ribera del duero red,4.0,3.0
oxer wines,suzzane rioja,2016,4.3,168,espana,rioja,37.29,rioja red,4.0,3.0
pepe mendoza casa agricola,giro de abargues,2019,4.3,167,espana,alicante,23.5,red,4.0,3.0
de moya,sofia,2016,4.3,166,espana,valencia,18.9,red,4.0,3.0
vinos guerra,reserva vermouth rojo,n.v.,4.3,166,espana,bierzo,8.95,ribera del duero red,4.0,3.0
neo,punta esencia,2011,4.3,163,espana,ribera del duero,32.45,ribera del duero red,4.0,3.0
cruz de alba,finca los hoyales ribera del duero,2013,4.3,163,espana,ribera del duero,41.28,ribera del duero red,4.0,3.0
castano,casa cisca monastrell,2010,4.3,161,espana,yecla,33.77,monastrell,4.0,3.0
scala dei,pla dels angels rosado,2019,4.3,160,espana,priorato,23.0,ribera del duero red,4.0,3.0
vina pedrosa,gran reserva,2009,4.3,159,espana,ribera del duero,67.0,ribera del duero red,4.0,3.0
terra d'uro,uro,2015,4.3,155,espana,toro,31.45,toro red,4.0,3.0
zarate,tras da vina albarino,2018,4.3,155,espana,rias baixas,33.67,albarino,4.0,3.0
agusti torello mata,cava kripta gran reserva brut nature,2006,4.3,155,espana,cava,87.39,cava,4.0,3.0
la rioja alta,rioja gran reserva 904,1989,4.3,154,espana,rioja,150.0,rioja red,4.0,3.0
vizcarra,ribera del duero torralvo,2016,4.3,153,espana,ribera del duero,45.48,ribera del duero red,4.0,3.0
mas d'en gil,clos fonta priorat,2007,4.3,153,espana,priorato,125.0,priorat red,4.0,3.0
vinyes domenech,teixar,2014,4.3,151,espana,montsant,39.5,montsant red,4.0,3.0
allende,calvario rioja,2004,4.3,150,espana,rioja,90.0,rioja red,4.0,3.0
recaredo,serral del vell brut nature,2013,4.3,149,espana,cava,44.41,cava,4.0,3.0
noelia bebelia,albarino,2019,4.3,150,espana,rias baixas,21.5,albarino,4.0,3.0
marti fabra,masia carreras negre,2018,4.3,149,espana,emporda,20.59,red,4.0,3.0
st. petroni,branco vermu,n.v.,4.3,148,espana,galicia,13.95,ribera del duero red,4.0,3.0
palmeri sicilia,palmeri navalta garnacha,2016,4.2,151,espana,campo de borja,28.9,grenache,5.0,3.0
remelluri,rioja blanco,2015,4.3,146,espana,rioja,56.89,rioja white,3.0,3.0
pradorey,elite,2018,4.3,145,espana,ribera del duero,30.9166666666667,ribera del duero red,5.0,3.0
ukan winery,tinto,2018,4.3,145,espana,rioja alavesa,39.9,rioja red,4.0,3.0
tinto pesquera,reserva,2002,4.3,144,espana,ribera del duero,65.0,ribera del duero red,5.0,3.0
tinto pesquera,gran reserva,1995,4.3,142,espana,ribera del duero,146.05,ribera del duero red,5.0,3.0
mas que vinos,la plazuela,2015,4.3,141,espana,castilla,44.05,red,4.0,3.0
arzuaga,gran reserva ribera del duero,2014,4.3,140,espana,ribera del duero,62.56,ribera del duero red,5.0,3.0
bodegas estraunza,solar de estraunza reserva,2014,4.3,140,espana,rioja,9.8840336,tempranillo,4.0,2.0
beronia,iii a.c,2011,4.3,140,espana,rioja,46.16,rioja red,4.0,3.0
valquejigoso,v2 tinto,2007,4.3,140,espana,madrid,48.537665,red,4.0,3.0
bodega contador (benjamin romeo),la vina de andres romeo rioja,2011,4.3,139,espana,rioja,97.5,rioja red,4.0,3.0
telmo rodriguez,matallana,2014,4.3,138,espana,ribera del duero,42.0,ribera del duero red,5.0,3.0
pujanza,rioja norte,2010,4.3,138,espana,rioja,75.0,rioja red,4.0,3.0
bodegas roda,roda i reserva rioja,2000,4.3,137,espana,rioja,85.0,rioja red,4.0,3.0
sei solo,tinto,2016,4.3,137,espana,ribera del duero,52.8,ribera del duero red,5.0,3.0
bodegas mas alta,artigas,2019,4.3,136,espana,priorato,20.4,priorat red,4.0,3.0
jaro,chafandin,2017,4.3,136,espana,ribera del duero,26.2902950466486,ribera del duero red,5.0,3.0
bodegas 6o elemento - vino sexto elemento,tinto,2018,4.3,136,espana,valencia,19.9,red,4.0,3.0
bodegas mauro,godello blanco,2015,4.3,135,espana,bierzo,92.45,ribera del duero red,4.0,3.0
de moya,julia,2018,4.3,135,espana,valencia,17.95,monastrell,5.0,3.0
martinet,clos martinet,2003,4.3,135,espana,priorato,130.5,priorat red,4.0,3.0
lustau,jerez-xeres-sherry 30 year old oloroso vors,n.v.,4.3,135,espana,jerez-xeres-sherry,39.0,sherry,4.0,3.0
gomez cruzado,pancrudo,2019,4.3,134,espana,rioja,34.9,rioja red,4.0,3.0
pittacum,aurea,2012,4.3,133,espana,bierzo,28.5,mencia,3.0,3.0
bodega sommos,coleccion syrah,2017,4.3,133,espana,somontano,25.89,syrah,4.0,3.0
celler de capcanes,flor de primavera peraj ha'abib,2018,4.3,133,espana,montsant,27.5,montsant red,4.0,3.0
losada,altos de losada el cepon,2017,4.3,132,espana,bierzo,35.9,mencia,3.0,3.0
remelluri,rioja blanco,2013,4.3,131,espana,rioja,63.53,rioja white,3.0,3.0
arinzano,gran vino blanco,2014,4.3,131,espana,arinzano,112.76,chardonnay,4.0,3.0
pago del vostal,crianza vendimia seleccionada,2018,4.3,130,espana,ribera del duero,18.95,ribera del duero red,5.0,3.0
de muller,vermouth reserva,n.v.,4.3,129,espana,tarragona,10.45,ribera del duero red,4.0,3.0
vizcarra,ribera del duero torralvo,2015,4.3,128,espana,ribera del duero,40.95,ribera del duero red,5.0,3.0
telmo rodriguez,matallana,2016,4.3,128,espana,ribera del duero,39.75,ribera del duero red,5.0,3.0
bodegas valduero,finca azaya premium,2015,4.3,128,espana,castilla y leon,23.44,ribera del duero red,5.0,3.0
espectacle del montsant,tinto,2015,4.3,127,espana,montsant,133.34,montsant red,4.0,3.0
neo,ribera del duero tinto,2005,4.3,126,espana,ribera del duero,35.0,ribera del duero red,5.0,3.0
martinet,clos martinet,2018,4.3,125,espana,priorato,57.5,priorat red,4.0,3.0
habla,no. 20,2016,4.3,124,espana,extremadura,23.95,red,4.0,3.0
remelluri,rioja blanco,2011,4.3,123,espana,rioja,77.9,rioja white,3.0,3.0
