winery,wine,year,rating,num_reviews,country,region,price,type,body,acidity,year_zscore,rating_zscore,num_reviews_zscore,price_zscore,body_zscore,acidity_zscore
Dominio de Pingus,Flor de Pingus,2018.0,4.6,1363,Espana,Ribera del Duero,129.95,Ribera Del Duero Red,5.0,3.0,0.6490175095669816,2.923769347563104,1.261340789553112,0.4646207749966249,1.4427641342321382,0.21511633698923277
Aalto,PS (Pagos Seleccionados) Ribera del Duero,2019.0,4.6,1108,Espana,Ribera del Duero,76.95,Ribera Del Duero Red,5.0,3.0,0.7931103885193408,2.923769347563104,0.9086210841818662,0.11210211777965558,1.4427641342321382,0.21511633698923277
Vega Sicilia,Valbuena 5o,2000.0,4.6,1015,Espana,Ribera del Duero,252.0,Ribera Del Duero Red,5.0,3.0,-1.9446543115754862,2.923769347563104,0.7799821328111766,1.276411380908533,1.4427641342321382,0.21511633698923277
Vega Sicilia,Valbuena 5o,2002.0,4.6,936,Espana,Ribera del Duero,232.0,Ribera Del Duero Red,5.0,3.0,-1.6564685536707677,2.923769347563104,0.6707081848726338,1.1433854725247707,1.4427641342321382,0.21511633698923277
Bodega Numanthia,Termanthia,2012.0,4.6,840,Espana,Toro,214.0,Toro Red,5.0,3.0,-0.2155397641471744,2.923769347563104,0.5379195899093414,1.023662154979385,1.4427641342321382,0.21511633698923277
Bodega Numanthia,Termanthia,2011.0,4.6,790,Espana,Toro,205.0,Toro Red,5.0,3.0,-0.35963264309953374,2.923769347563104,0.4687588633659599,0.9638004962066921,1.4427641342321382,0.21511633698923277
Carmelo Rodero,Pago De Valtarrena,2015.0,4.6,700,Espana,Ribera del Duero,49.95,Ribera Del Duero Red,5.0,3.0,0.21673887270990355,2.923769347563104,0.3442695555878732,-0.06748285853842319,1.4427641342321382,0.21511633698923277
Emilio Moro,Malleolus de Sanchomartin,2011.0,4.6,693,Espana,Ribera del Duero,125.0,Ribera Del Duero Red,5.0,3.0,-0.35963264309953374,2.923769347563104,0.3345870538717998,0.43169686267164387,1.4427641342321382,0.21511633698923277
Vega Sicilia,Valbuena 5o,1999.0,4.6,595,Espana,Ribera del Duero,276.8,Ribera Del Duero Red,5.0,3.0,-2.0887471905278456,2.923769347563104,0.1990320298467721,1.4413635073043978,1.4427641342321382,0.21511633698923277
Emilio Moro,Malleolus de Valderramiro,2015.0,4.6,516,Espana,Ribera del Duero,75.0,Ribera Del Duero Red,5.0,3.0,0.21673887270990355,2.923769347563104,0.08975808190822933,0.09913209171223876,1.4427641342321382,0.21511633698923277
Dominio de Pingus,Pingus,2010.0,4.6,410,Espana,Ribera del Duero,118.96699999999998,Ribera Del Duero Red,5.0,3.0,-0.503725522051893,2.923769347563104,-0.05686265836373943,8.644383881514154,1.4427641342321382,0.21511633698923277
Pago de Carraovejas,Cuesta de Las Liebres,2010.0,4.6,405,Espana,Ribera del Duero,81.5,Ribera Del Duero Red,5.0,3.0,-0.503725522051893,2.923769347563104,-0.06377873101807757,0.14236551193696143,1.4427641342321382,0.21511633698923277
Dominio de Pingus,Pingus,2012.0,4.6,400,Espana,Ribera del Duero,118.96699999999998,Ribera Del Duero Red,5.0,3.0,-0.2155397641471744,2.923769347563104,-0.07069480367241572,5.519937858350542,1.4427641342321382,0.21511633698923277
Dominio del Bendito,El Titan del Bendito,2015.0,4.6,388,Espana,Toro,43.5,Toro Red,5.0,3.0,0.21673887270990355,2.923769347563104,-0.08729337804282729,-0.11038371399218647,1.4427641342321382,0.21511633698923277
Emilio Moro,Malleolus de Sanchomartin,2015.0,4.6,369,Espana,Ribera del Duero,99.0,Ribera Del Duero Red,5.0,3.0,0.21673887270990355,2.923769347563104,-0.11357445412931225,0.2587631817727532,1.4427641342321382,0.21511633698923277
Dominio de Pingus,Pingus,2013.0,4.6,323,Espana,Ribera del Duero,118.96699999999998,Ribera Del Duero Red,5.0,3.0,-0.07144688519481508,2.923769347563104,-0.17720232254922322,7.573325780162293,1.4427641342321382,0.21511633698923277
Bodegas Mauro,Terreus Paraje de Cueva Baja,2015.0,4.6,313,Espana,Castilla y Leon,94.95,Tempranillo,4.0,3.0,0.21673887270990355,2.923769347563104,-0.19103446785789951,0.2318254353250414,-0.2716014314254562,-3.8141781289244894
Bodegas Mauro,Terreus Paraje de Cueva Baja,2016.0,4.6,304,Espana,Castilla y Leon,89.0,Tempranillo,4.0,3.0,0.3608317516622629,2.923769347563104,-0.2034833986357082,0.19225022758087218,-0.2716014314254562,-3.8141781289244894
Dominio de Pingus,Pingus,2005.0,4.6,293,Espana,Ribera del Duero,118.96699999999998,Ribera Del Duero Red,5.0,3.0,-1.2241899168136896,2.923769347563104,-0.2186987584752521,11.479232502126314,1.4427641342321382,0.21511633698923277
Vinedos de Paganos,La Nieta,2017.0,4.6,286,Espana,Rioja,108.21,Rioja Red,4.0,3.0,0.5049246306146222,2.923769347563104,-0.22838126019132554,0.3200216125834756,-0.2716014314254562,0.21511633698923277
Artadi,Vina El Pison,2006.0,4.6,274,Espana,Vino de Espana,391.5,Tempranillo,4.0,3.0,-1.0800970378613304,2.923769347563104,-0.24497983456173708,2.204267091885273,-0.2716014314254562,-3.8141781289244894
Dominio de Pingus,Pingus,1998.0,4.6,244,Espana,Ribera del Duero,118.96699999999998,Ribera Del Duero Red,5.0,3.0,-2.232840069480205,2.923769347563104,-0.28647627048776597,8.579533751177069,1.4427641342321382,0.21511633698923277
Bodegas Roda,Cirsion Rioja,2007.0,4.6,242,Espana,Rioja,145.0,Rioja Red,4.0,3.0,-0.936004158908971,2.923769347563104,-0.2892426995495012,0.5647227710554059,-0.2716014314254562,0.21511633698923277
Bodegas Roda,Cirsion Rioja,2012.0,4.6,231,Espana,Rioja,173.38,Rioja Red,4.0,3.0,-0.2155397641471744,2.923769347563104,-0.3044580593890452,0.7534865350519642,-0.2716014314254562,0.21511633698923277
Bodega Contador (Benjamin Romeo),Contador Rioja,2011.0,4.6,225,Espana,Rioja,220.0,Rioja Red,4.0,3.0,-0.35963264309953374,2.923769347563104,-0.31275734657425097,1.0635699274945136,-0.2716014314254562,0.21511633698923277
Marques de Murrieta,Dalmau Rioja,2017.0,4.6,222,Espana,Rioja,85.7,Rioja Red,4.0,3.0,0.5049246306146222,2.923769347563104,-0.31690699016685386,0.17030095269755147,-0.2716014314254562,0.21511633698923277
Sierra Cantabria,Finca el Bosque,2015.0,4.6,214,Espana,Rioja,79.9,Rioja Red,4.0,3.0,0.21673887270990355,2.923769347563104,-0.3279727064137949,0.13172343926626048,-0.2716014314254562,0.21511633698923277
Vina Sastre,Pago de Santa Cruz,2018.0,4.6,211,Espana,Ribera del Duero,68.7,Ribera Del Duero Red,5.0,3.0,0.6490175095669816,2.923769347563104,-0.3321223500063978,0.05722893057135373,1.4427641342321382,0.21511633698923277
Dominio de Pingus,Pingus,2003.0,4.6,205,Espana,Ribera del Duero,118.96699999999998,Ribera Del Duero Red,5.0,3.0,-1.5123756747184083,2.923769347563104,-0.34042163719160357,10.501425562551471,1.4427641342321382,0.21511633698923277
Mas d'en Gil,Clos Fonta Priorat,2004.0,4.6,202,Espana,Priorato,150.0,Priorat Red,4.0,3.0,-1.368282795766049,2.923769347563104,-0.34457128078420646,0.5979792481513464,-0.2716014314254562,0.21511633698923277
Carmelo Rodero,Pago De Valtarrena,2016.0,4.6,200,Espana,Ribera del Duero,48.95,Ribera Del Duero Red,5.0,3.0,0.3608317516622629,2.923769347563104,-0.3473377098459417,-0.07413415395761129,1.4427641342321382,0.21511633698923277
Pago de Los Capellanes,Parcela El Picon Tinto,2014.0,4.6,197,Espana,Ribera del Duero,109.41,Ribera Del Duero Red,5.0,3.0,0.07264599375754424,2.923769347563104,-0.3514873534385446,0.32800316708650135,1.4427641342321382,0.21511633698923277
Emilio Moro,Malleolus de Sanchomartin,2014.0,4.6,186,Espana,Ribera del Duero,119.0,Ribera Del Duero Red,5.0,3.0,0.07264599375754424,2.923769347563104,-0.3667027132780885,0.39178909015651525,1.4427641342321382,0.21511633698923277
Dominio de Pingus,Pingus,2014.0,4.6,172,Espana,Ribera del Duero,118.96699999999998,Ribera Del Duero Red,5.0,3.0,0.07264599375754424,2.923769347563104,-0.3860677167102353,10.209101128878153,1.4427641342321382,0.21511633698923277
Artadi,Vina El Pison,2010.0,4.6,169,Espana,Vino de Espana,118.96699999999998,Tempranillo,4.0,3.0,-0.503725522051893,2.923769347563104,-0.3902173603028382,3.055965470312309,-0.2716014314254562,-3.8141781289244894
Pago de Los Capellanes,Parcela El Picon Tinto,2012.0,4.6,165,Espana,Ribera del Duero,89.0,Ribera Del Duero Red,5.0,3.0,-0.2155397641471744,2.923769347563104,-0.39575021842630875,0.19225022758087218,1.4427641342321382,0.21511633698923277
Artadi,Vina El Pison,2011.0,4.6,165,Espana,Vino de Espana,118.96699999999998,Tempranillo,4.0,3.0,-0.35963264309953374,2.923769347563104,-0.39575021842630875,3.00508306035552,-0.2716014314254562,-3.8141781289244894
Alvaro Palacios,L'Ermita Velles Vinyes Priorat,1999.0,4.6,164,Espana,Priorato,118.96699999999998,Priorat Red,4.0,3.0,-2.0887471905278456,2.923769347563104,-0.39713343295717635,6.1185544460774715,-0.2716014314254562,0.21511633698923277
Casa Castillo,Cuvee N Vinas Viejas,2015.0,4.6,160,Espana,Jumilla,73.0,Red,4.0,3.0,0.21673887270990355,2.923769347563104,-0.4026662910806469,0.08582950087386255,-0.2716014314254562,0.21511633698923277
Artadi,Vina El Pison,2012.0,4.6,159,Espana,Vino de Espana,280.0,Tempranillo,4.0,3.0,-0.2155397641471744,2.923769347563104,-0.40404950561151454,1.4626476526457997,-0.2716014314254562,-3.8141781289244894
Bodega Contador (Benjamin Romeo),Contador Rioja,2014.0,4.6,157,Espana,Rioja,251.99,Rioja Red,4.0,3.0,0.07264599375754424,2.923769347563104,-0.4068159346732498,1.276344867954341,-0.2716014314254562,0.21511633698923277
Bodegas San Roman,Cartago Paraje de Pozo,2014.0,4.6,153,Espana,Toro,61.69,Toro Red,5.0,3.0,0.07264599375754424,2.923769347563104,-0.4123487927967203,0.010603349682845101,1.4427641342321382,0.21511633698923277
Alvaro Palacios,L'Ermita Velles Vinyes Priorat,1996.0,4.6,150,Espana,Priorato,118.96699999999998,Priorat Red,4.0,3.0,-2.5210258273849235,2.923769347563104,-0.4164984363893232,8.726793431757894,-0.2716014314254562,0.21511633698923277
Bodega Numanthia,Termanthia,2014.0,4.6,147,Espana,Toro,210.5,Toro Red,5.0,3.0,0.07264599375754424,2.923769347563104,-0.42064807998192605,1.0003826210122266,1.4427641342321382,0.21511633698923277
Matarromera,Ribera del Duero Prestigio Pago de las Solanas,2001.0,4.6,145,Espana,Ribera del Duero,245.75,Ribera Del Duero Red,5.0,3.0,-1.800561432623127,2.923769347563104,-0.42341450904366135,1.2348407845386071,1.4427641342321382,0.21511633698923277
Bodega Contador (Benjamin Romeo),Contador Rioja,2015.0,4.6,143,Espana,Rioja,319.9,Rioja Red,4.0,3.0,0.21673887270990355,2.923769347563104,-0.4261809381053966,1.7280343398714046,-0.2716014314254562,0.21511633698923277
Artadi,Vina El Pison,2005.0,4.6,142,Espana,Vino de Espana,325.0,Tempranillo,4.0,3.0,-1.2241899168136896,2.923769347563104,-0.42756415263626424,1.761955946509264,-0.2716014314254562,-3.8141781289244894
Nin-Ortiz,Nit de Nin Mas d'en Cacador,2011.0,4.6,139,Espana,Priorato,345.0,Priorat Red,4.0,3.0,-0.35963264309953374,2.923769347563104,-0.43171379622886713,1.8949818548930262,-0.2716014314254562,0.21511633698923277
Bodegas Mauro,VS,2018.0,4.6,136,Espana,Castilla y Leon,58.9,Tempranillo,4.0,3.0,0.6490175095669816,2.923769347563104,-0.43586343982147,-0.007953764536689698,-0.2716014314254562,-3.8141781289244894
Remirez de Ganuza,Maria Remirez de Ganuza,2005.0,4.6,136,Espana,Rioja,159.0,Rioja Red,4.0,3.0,-1.2241899168136896,2.923769347563104,-0.43586343982147,0.6578409069240393,-0.2716014314254562,0.21511633698923277
Vinas del Vero,Blecua Somontano,2013.0,4.6,135,Espana,Somontano,69.9,Red,4.0,3.0,-0.07144688519481508,2.923769347563104,-0.4372466543523376,0.06521048507437947,-0.2716014314254562,0.21511633698923277
Teso La Monja,Alabaster,2017.0,4.6,131,Espana,Toro,147.85,Toro Red,5.0,3.0,0.5049246306146222,2.923769347563104,-0.44277951247580816,0.5836789630000919,1.4427641342321382,0.21511633698923277
Bodegas Mauro,Terreus Paraje de Cueva Baja,2018.0,4.6,128,Espana,Castilla y Leon,88.05,Tempranillo,4.0,3.0,0.6490175095669816,2.923769347563104,-0.44692915606841105,0.18593149693264346,-0.2716014314254562,-3.8141781289244894
Alvaro Palacios,L'Ermita Velles Vinyes Priorat,1997.0,4.6,127,Espana,Priorato,118.96699999999998,Priorat Red,4.0,3.0,-2.376932948432564,2.923769347563104,-0.4483123705992787,6.783683987996281,-0.2716014314254562,0.21511633698923277
Marques de Riscal,Frank Gehry Selection,2001.0,4.6,124,Espana,Rioja,301.0,Tempranillo,4.0,3.0,-1.800561432623127,2.923769347563104,-0.45246201419188153,1.6023248564487498,-0.2716014314254562,-3.8141781289244894
Artadi,Vina El Pison,2014.0,4.6,124,Espana,Vino de Espana,275.0,Tempranillo,4.0,3.0,0.07264599375754424,2.923769347563104,-0.45246201419188153,1.4293911755498592,-0.2716014314254562,-3.8141781289244894
Arzuaga,Amaya Arzuaga (Coleccion),2016.0,4.6,123,Espana,Ribera del Duero,64.9,Ribera Del Duero Red,5.0,3.0,0.3608317516622629,2.923769347563104,-0.4538452287227492,0.03195400797843896,1.4427641342321382,0.21511633698923277
Dominio de Pingus,Pingus,2000.0,4.6,122,Espana,Ribera del Duero,118.96699999999998,Ribera Del Duero Red,5.0,3.0,-1.9446543115754862,2.923769347563104,-0.45522844325361683,9.597181950312848,1.4427641342321382,0.21511633698923277
Alvaro Palacios,L'Ermita Velles Vinyes Priorat,1995.0,4.6,122,Espana,Priorato,118.96699999999998,Priorat Red,4.0,3.0,-2.665118706337283,2.923769347563104,-0.45522844325361683,8.726793431757894,-0.2716014314254562,0.21511633698923277
Artadi,Vina El Pison,2015.0,4.6,122,Espana,Vino de Espana,241.55,Tempranillo,4.0,3.0,0.21673887270990355,2.923769347563104,-0.45522844325361683,1.2069053437780173,-0.2716014314254562,-3.8141781289244894
Bodegas Mas Alta,La Creu Alta,2013.0,4.6,116,Espana,Priorato,89.17,Priorat Red,4.0,3.0,-0.07144688519481508,2.923769347563104,-0.4635277304388226,0.1933809478021342,-0.2716014314254562,0.21511633698923277
Dominio de Calogia,Tinto,2019.0,4.6,114,Espana,Ribera del Duero,67.94,Ribera Del Duero Red,5.0,3.0,0.7931103885193408,2.923769347563104,-0.46629415950055786,0.05217394605277074,1.4427641342321382,0.21511633698923277
Tomas Postigo,5o Ano Ribera del Duero Tinto,2016.0,4.6,113,Espana,Ribera del Duero,44.0,Ribera Del Duero Red,5.0,3.0,0.3608317516622629,2.923769347563104,-0.4676773740314255,-0.10705806628259242,1.4427641342321382,0.21511633698923277
Artadi,Vina El Pison,2009.0,4.6,113,Espana,Vino de Espana,445.0,Tempranillo,4.0,3.0,-0.6478184010042524,2.923769347563104,-0.4676773740314255,2.5601113968118363,-0.2716014314254562,-3.8141781289244894
Cal Pla,Planots Priorat,2010.0,4.6,112,Espana,Priorato,87.02,Priorat Red,4.0,3.0,-0.503725522051893,2.923769347563104,-0.4690605885622931,0.1790806626508797,-0.2716014314254562,0.21511633698923277
Vega Sicilia,Unico Reserva Especial Edicion,2009.0,4.6,111,Espana,Ribera del Duero,118.96699999999998,Ribera Del Duero Red,5.0,3.0,-0.6478184010042524,2.923769347563104,-0.47044380309316075,4.569933333627905,1.4427641342321382,0.21511633698923277
Dominio del Bendito,El Titan del Bendito,2018.0,4.6,111,Espana,Toro,49.95,Toro Red,5.0,3.0,0.6490175095669816,2.923769347563104,-0.47044380309316075,-0.06748285853842319,1.4427641342321382,0.21511633698923277
Ossian,Capitel,2018.0,4.6,107,Espana,Castilla y Leon,50.51,Verdejo,3.0,3.0,0.6490175095669816,2.923769347563104,-0.4759766612166313,-0.06375813310367788,-1.9859669970830507,0.21511633698923277
Arzuaga,Gran Arzuaga Ribera del Duero,2004.0,4.6,105,Espana,Ribera del Duero,157.4,Ribera Del Duero Red,5.0,3.0,-1.368282795766049,2.923769347563104,-0.47874309027836653,0.6471988342533385,1.4427641342321382,0.21511633698923277
Alto Moncayo,Aquilon Garnacha,2015.0,4.6,105,Espana,Campo de Borja,120.9,Grenache,5.0,3.0,0.21673887270990355,2.923769347563104,-0.47874309027836653,0.4044265514529727,1.4427641342321382,0.21511633698923277
Dominio de Pingus,Pingus,1996.0,4.6,102,Espana,Ribera del Duero,118.96699999999998,Ribera Del Duero Red,5.0,3.0,-2.5210258273849235,2.923769347563104,-0.4828927338709694,11.219698954869594,1.4427641342321382,0.21511633698923277
Cepa 21,Horcajo,2015.0,4.6,100,Espana,Ribera del Duero,75.3,Ribera Del Duero Red,5.0,3.0,0.21673887270990355,2.923769347563104,-0.48565916293270467,0.10112748033799517,1.4427641342321382,0.21511633698923277
Carmelo Rodero,Pago De Valtarrena,2018.0,4.6,99,Espana,Ribera del Duero,47.5,Ribera Del Duero Red,5.0,3.0,0.6490175095669816,2.923769347563104,-0.4870423774635723,-0.08377853231543406,1.4427641342321382,0.21511633698923277
Vega Sicilia,Unico,2012.0,4.6,98,Espana,Ribera del Duero,359.9,Ribera Del Duero Red,5.0,3.0,-0.2155397641471744,2.923769347563104,-0.4884255919944399,1.9940861566389287,1.4427641342321382,0.21511633698923277
Bodegas Vilano,Tinto,2019.0,4.6,97,Espana,Ribera del Duero,43.5,Ribera Del Duero Red,5.0,3.0,0.7931103885193408,2.923769347563104,-0.48980880652530756,-0.11038371399218647,1.4427641342321382,0.21511633698923277
Allende,Aurus,2005.0,4.6,95,Espana,Rioja,136.0,Rioja Red,4.0,3.0,-1.2241899168136896,2.923769347563104,-0.4925752355870428,0.504861112282713,-0.2716014314254562,0.21511633698923277
Costers del Siurana,Dolc de L'Obac,2006.0,4.6,94,Espana,Priorato,117.239420060872,,,,-1.0800970378613304,2.923769347563104,-0.49395845011791045,0.3800789528722788,,
Pago de Los Capellanes,Parcela El Picon Tinto,2011.0,4.6,93,Espana,Ribera del Duero,135.0,Ribera Del Duero Red,5.0,3.0,-0.35963264309953374,2.923769347563104,-0.4953416646487781,0.4982098168635249,1.4427641342321382,0.21511633698923277
Remirez de Ganuza,Trasnocho,2013.0,4.6,91,Espana,Rioja,82.5,Rioja Red,4.0,3.0,-0.07144688519481508,2.923769347563104,-0.49810809371051334,0.14901680735614953,-0.2716014314254562,0.21511633698923277
Bodegas Roda,Cirsion Rioja,2017.0,4.6,90,Espana,Rioja,149.9,Rioja Red,4.0,3.0,0.5049246306146222,2.923769347563104,-0.499491308241381,0.5973141186094276,-0.2716014314254562,0.21511633698923277
Teso La Monja,Tinto,2008.0,4.6,87,Espana,Toro,118.96699999999998,Toro Red,5.0,3.0,-0.7919112799566117,2.923769347563104,-0.5036409518339838,7.9809171634501395,1.4427641342321382,0.21511633698923277
Pago de Los Capellanes,Doroteo Edicion Especial 25 Aniversario,2015.0,4.6,86,Espana,Ribera del Duero,59.0,Ribera Del Duero Red,5.0,3.0,0.21673887270990355,2.923769347563104,-0.5050241663648515,-0.007288634994770878,1.4427641342321382,0.21511633698923277
Bodegas Valduero,Tierra Alta de 2 Racimos Gran Reserva,2011.0,4.6,85,Espana,Ribera del Duero,82.5,Ribera Del Duero Red,5.0,3.0,-0.35963264309953374,2.923769347563104,-0.5064073808957191,0.14901680735614953,1.4427641342321382,0.21511633698923277
Marques de Murrieta,Castillo Ygay Gran Reserva Especial Tinto,2011.0,4.6,85,Espana,Rioja,195.0,Rioja Red,4.0,3.0,-0.35963264309953374,2.923769347563104,-0.5064073808957191,0.897287542014811,-0.2716014314254562,0.21511633698923277
Arzuaga,Reserva Especial Ribera del Duero,2016.0,4.6,83,Espana,Ribera del Duero,54.5,Ribera Del Duero Red,5.0,3.0,0.3608317516622629,2.923769347563104,-0.5091738099574544,-0.03721946438111734,1.4427641342321382,0.21511633698923277
Hacienda Monasterio,Reserva Especial,2015.0,4.6,80,Espana,Ribera del Duero,79.1,Ribera Del Duero Red,5.0,3.0,0.21673887270990355,2.923769347563104,-0.5133234535500573,0.12640240293090993,1.4427641342321382,0.21511633698923277
Mas d'en Gil,Gran Buig Priorat,2004.0,4.6,79,Espana,Priorato,272.0,Priorat Red,4.0,3.0,-1.368282795766049,2.923769347563104,-0.5147066680809249,1.4094372892922948,-0.2716014314254562,0.21511633698923277
Castillo Perelada,Finca Garbet,2014.0,4.6,75,Espana,Emporda,99.0,Syrah,4.0,3.0,0.07264599375754424,2.923769347563104,-0.5202395262043954,0.2587631817727532,-0.2716014314254562,0.21511633698923277
Osborne,Solera India Oloroso Rare Sherry,,4.6,74,Espana,Jerez-Xeres-Sherry,189.99,Sherry,4.0,3.0,,2.923769347563104,-0.521622740735263,0.8639645519646787,-0.2716014314254562,0.21511633698923277
Emilio Moro,Clon De La Familia,2011.0,4.6,72,Espana,Ribera del Duero,317.63,Ribera Del Duero Red,5.0,3.0,-0.35963264309953374,2.923769347563104,-0.5243891697969983,1.7129358992698478,1.4427641342321382,0.21511633698923277
Sierra Cantabria,Amancio,2007.0,4.6,70,Espana,Rioja,399.6,Rioja Red,4.0,3.0,-0.936004158908971,2.923769347563104,-0.5271555988587335,2.2581425847806966,-0.2716014314254562,0.21511633698923277
